"gene_id","hms_id","class_min","Approved.Symbol"
81788,10133,10,"NUAK2"
83732,10133,10,"RIOK1"
83942,10133,10,"TSSK1B"
84254,10133,10,"CAMKK1"
84446,10133,10,"BRSK1"
85366,10133,10,"MYLK2"
85443,10133,10,"DCLK3"
91754,10133,10,"NEK9"
91807,10133,10,"MYLK3"
120892,10133,10,"LRRK2"
122011,10133,10,"CSNK1A1L"
130497,10133,10,"OSR1"
131890,10133,10,"GRK7"
140469,10133,10,"MYO3B"
140609,10133,10,"NEK7"
140803,10133,10,"TRPM6"
140901,10133,10,"STK35"
147746,10133,2,"HIPK4"
150094,10133,10,"SIK1"
166614,10133,10,"DCLK2"
167359,10133,10,"NIM1K"
202374,10133,10,"STK32A"
204851,10133,10,"HIPK1"
225689,10133,10,"MAPK15"
255239,10133,10,"ANKK1"
282974,10133,10,"STK32C"
284086,10133,10,"NEK8"
285220,10133,2,"EPHA6"
340156,10133,10,"MYLK4"
341676,10133,10,"NEK5"
388228,10133,3,"SBK1"
389840,10133,10,"MAP3K15"
415116,10133,10,"PIM3"
440275,10133,10,"EIF2AK4"
494551,10133,10,"WEE2"
728642,10133,10,"CDK11A"
812762,10133,10,NA
100124696,10133,10,NA
100130827,10133,10,"SBK3"
102800317,10133,3,NA
202,10134,3,"AIM1"
1432,10134,10,"MAPK14"
1956,10134,10,"EGFR"
2064,10134,10,"ERBB2"
2066,10134,10,"ERBB4"
3480,10134,1,"IGF1R"
3643,10134,1,"INSR"
3932,10134,3,"LCK"
6790,10134,3,"AURKA"
9212,10134,3,"AURKB"
25,10135,2,"ABL1"
202,10135,2,"AIM1"
207,10135,3,"AKT1"
208,10135,3,"AKT2"
238,10135,3,"ALK"
640,10135,2,"BLK"
695,10135,3,"BTK"
816,10135,3,"CAMK2B"
817,10135,3,"CAMK2D"
818,10135,3,"CAMK2G"
983,10135,3,"CDK1"
1017,10135,3,"CDK2"
1020,10135,10,"CDK5"
1111,10135,3,"CHEK1"
1196,10135,3,"CLK2"
1263,10135,3,"PLK3"
1436,10135,3,"CSF1R"
1452,10135,3,"CSNK1A1"
1453,10135,3,"CSNK1D"
1455,10135,3,"CSNK1G2"
1456,10135,3,"CSNK1G3"
1457,10135,3,"CSNK2A1"
1613,10135,3,"DAPK3"
1859,10135,3,"DYRK1A"
1956,10135,3,"EGFR"
1969,10135,3,"EPHA2"
2011,10135,3,"MARK2"
2064,10135,3,"ERBB2"
2066,10135,2,"ERBB4"
2241,10135,3,"FER"
2242,10135,3,"FES"
2260,10135,3,"FGFR1"
2261,10135,3,"FGFR3"
2312,10135,3,"FLG"
2321,10135,2,"FLT1"
2322,10135,3,"FLT3"
2324,10135,2,"FLT4"
2444,10135,3,"FRK"
2534,10135,2,"FYN"
2872,10135,10,"MKNK2"
2931,10135,3,"GSK3A"
2932,10135,3,"GSK3B"
3480,10135,1,"IGF1R"
3643,10135,1,"INSR"
3654,10135,3,"IRAK1"
3702,10135,3,"ITK"
3717,10135,3,"JAK2"
3718,10135,3,"JAK3"
3791,10135,3,"KDR"
3815,10135,3,"KIT"
3932,10135,2,"LCK"
4067,10135,2,"LYN"
4140,10135,3,"MARK3"
4145,10135,3,"MATK"
4233,10135,3,NA
4751,10135,3,"NEK2"
4914,10135,3,"NTRK1"
4915,10135,3,"NTRK2"
4916,10135,3,"NTRK3"
5058,10135,10,"PAK1"
5163,10135,3,"PDK1"
5170,10135,3,"PDPK1"
5261,10135,3,"PHKG2"
5292,10135,10,"PIM1"
5311,10135,10,"PKD2"
5347,10135,3,"PLK1"
5562,10135,3,"PRKAA1"
5566,10135,3,"PRKACA"
5580,10135,3,"PRKCD"
5582,10135,3,"PRKCG"
5584,10135,3,"PRKCI"
5586,10135,3,"PKN2"
5590,10135,3,"PRKCZ"
5592,10135,3,"PRKG1"
5593,10135,3,"PRKG2"
5594,10135,3,"MAPK1"
5599,10135,3,"MAPK8"
5601,10135,3,"MAPK9"
5603,10135,3,"MAPK13"
5613,10135,3,"PRKX"
5871,10135,2,"MAP4K2"
5979,10135,2,"RET"
6093,10135,2,"ROCK1"
6098,10135,3,"ROS1"
6197,10135,3,"RPS6KA3"
6198,10135,3,"RPS6KB1"
6300,10135,3,"MAPK12"
6714,10135,3,"SRC"
6725,10135,3,"SRMS"
6732,10135,3,"SRPK1"
6787,10135,3,"NEK4"
6788,10135,3,"STK3"
6790,10135,3,"AURKA"
6850,10135,3,"SYK"
7297,10135,3,"TYK2"
7301,10135,3,"TYRO3"
7867,10135,10,"MAPKAPK3"
8317,10135,3,"CDC7"
8476,10135,3,"CDC42BPA"
8536,10135,3,"CAMK1"
8550,10135,3,"MAPKAPK5"
8798,10135,3,"DYRK4"
9201,10135,10,"DCLK1"
9212,10135,2,"AURKB"
9252,10135,3,"RPS6KA5"
9261,10135,3,"MAPKAPK2"
9263,10135,3,"STK17A"
9448,10135,10,"MAP4K4"
9475,10135,3,"ROCK2"
9748,10135,10,"SLK"
9833,10135,3,"MELK"
10000,10135,10,"AKT3"
10110,10135,10,"SGK2"
10298,10135,3,"PAK4"
10733,10135,3,"PLK4"
11040,10135,3,"PIM2"
11183,10135,2,"MAP4K5"
11200,10135,3,"CHEK2"
23617,10135,3,"TSSK2"
23683,10135,10,"PRKD3"
25865,10135,10,"PRKD2"
28996,10135,3,"HIPK2"
51135,10135,10,"IRAK4"
53944,10135,3,"CSNK1G1"
55872,10135,10,"PBK"
57396,10135,10,"CLK4"
57551,10135,10,"TAOK1"
83942,10135,3,"TSSK1B"
84446,10135,10,"BRSK1"
147746,10135,3,"HIPK4"
415116,10135,3,"PIM3"
695,10136,2,"BTK"
1017,10136,2,"CDK2"
1612,10136,2,"DAPK1"
2043,10136,2,"EPHA4"
2047,10136,2,"EPHB1"
2048,10136,2,"EPHB2"
2049,10136,2,"EPHB3"
2066,10136,2,"ERBB4"
2260,10136,2,"FGFR1"
2321,10136,2,"FLT1"
2645,10136,2,"GCK"
3480,10136,2,"IGF1R"
3551,10136,1,"IKBKB"
3717,10136,1,"JAK2"
4214,10136,2,"MAP3K1"
4293,10136,2,"MAP3K9"
4296,10136,2,"MAP3K11"
4914,10136,2,"NTRK1"
5562,10136,2,"PRKAA1"
5563,10136,2,"PRKAA2"
5564,10136,2,"PRKAB1"
5565,10136,2,"PRKAB2"
5604,10136,2,"MAP2K1"
5605,10136,2,"MAP2K2"
5610,10136,2,"EIF2AK2"
6195,10136,2,"RPS6KA1"
6714,10136,2,"SRC"
6788,10136,2,"STK3"
6790,10136,2,"AURKA"
6885,10136,2,"MAP3K7"
7525,10136,2,"YES1"
8767,10136,2,"RIPK2"
9212,10136,2,"AURKB"
9641,10136,2,"IKBKE"
9891,10136,2,"NUAK1"
11200,10136,2,"CHEK2"
50488,10136,2,"MINK1"
51135,10136,2,"IRAK4"
51765,10136,2,"STK26"
55775,10136,10,"TDP1"
57551,10136,2,"TAOK1"
84446,10136,2,"BRSK1"
225689,10136,2,"MAPK15"
396442,10136,2,NA
100009316,10136,2,NA
207,10137,10,"AKT1"
695,10137,3,"BTK"
1017,10137,10,"CDK2"
1956,10137,10,"EGFR"
2534,10137,3,"FYN"
2932,10137,10,"GSK3B"
3551,10137,10,"IKBKB"
3643,10137,3,"INSR"
3702,10137,1,"ITK"
3932,10137,3,"LCK"
5310,10137,10,"PKD1"
5566,10137,10,"PRKACA"
5567,10137,10,"PRKACB"
5568,10137,10,"PRKACG"
5578,10137,10,"PRKCA"
5579,10137,10,"PRKCB"
5580,10137,10,"PRKCD"
5581,10137,10,"PRKCE"
5582,10137,10,"PRKCG"
5583,10137,10,"PRKCH"
5584,10137,10,"PRKCI"
5587,10137,10,"PRKD1"
5588,10137,10,"PRKCQ"
5590,10137,10,"PRKCZ"
5595,10137,10,"MAPK3"
6850,10137,10,"SYK"
7006,10137,10,"TEC"
7294,10137,10,"TXK"
7535,10137,10,"ZAP70"
23683,10137,10,"PRKD3"
100124696,10137,10,NA
25,10138,3,"ABL1"
27,10138,10,"ABL2"
90,10138,3,"ACVR1"
91,10138,10,"ACVR1B"
92,10138,10,"ACVR2A"
93,10138,10,"ACVR2B"
94,10138,10,"ACVRL1"
202,10138,3,"AIM1"
207,10138,10,"AKT1"
208,10138,10,"AKT2"
238,10138,3,"ALK"
558,10138,10,"AXL"
640,10138,10,"BLK"
657,10138,10,"BMPR1A"
658,10138,3,"BMPR1B"
659,10138,2,"BMPR2"
660,10138,10,"BMX"
673,10138,3,"BRAF"
695,10138,3,"BTK"
780,10138,10,"DDR1"
814,10138,10,"CAMK4"
815,10138,1,"CAMK2A"
816,10138,2,"CAMK2B"
817,10138,1,"CAMK2D"
818,10138,2,"CAMK2G"
984,10138,10,"CDK11B"
1017,10138,10,"CDK2"
1018,10138,10,"CDK3"
1019,10138,10,"CDK4"
1020,10138,3,"CDK5"
1022,10138,3,"CDK7"
1024,10138,3,"CDK8"
1025,10138,3,"CDK9"
1033,10138,10,"CDKN3"
1111,10138,10,"CHEK1"
1147,10138,10,"CHUK"
1195,10138,10,"CLK1"
1196,10138,2,"CLK2"
1198,10138,10,"CLK3"
1263,10138,2,"PLK3"
1432,10138,3,"MAPK14"
1436,10138,3,"CSF1R"
1445,10138,10,"CSK"
1452,10138,3,"CSNK1A1"
1453,10138,10,"CSNK1D"
1454,10138,10,"CSNK1E"
1455,10138,10,"CSNK1G2"
1456,10138,10,"CSNK1G3"
1457,10138,3,"CSNK2A1"
1459,10138,3,"CSNK2A2"
1612,10138,1,"DAPK1"
1613,10138,1,"DAPK3"
1760,10138,3,"DMPK"
1859,10138,2,"DYRK1A"
1956,10138,10,"EGFR"
1969,10138,10,"EPHA2"
2011,10138,2,"MARK2"
2041,10138,10,"EPHA1"
2042,10138,3,"EPHA3"
2043,10138,10,"EPHA4"
2044,10138,10,"EPHA5"
2045,10138,10,"EPHA7"
2046,10138,10,"EPHA8"
2047,10138,10,"EPHB1"
2048,10138,10,"EPHB2"
2049,10138,10,"EPHB3"
2050,10138,10,"EPHB4"
2051,10138,3,"EPHB6"
2064,10138,10,"ERBB2"
2065,10138,10,"ERBB3"
2066,10138,10,"ERBB4"
2081,10138,3,"ERN1"
2185,10138,10,"PTK2B"
2241,10138,10,"FER"
2242,10138,10,"FES"
2260,10138,3,"FGFR1"
2261,10138,10,"FGFR3"
2263,10138,10,"FGFR2"
2264,10138,10,"FGFR4"
2268,10138,10,"FGR"
2312,10138,3,"FLG"
2321,10138,3,"FLT1"
2322,10138,10,"FLT3"
2324,10138,10,"FLT4"
2444,10138,10,"FRK"
2475,10138,10,"MTOR"
2534,10138,3,"FYN"
2580,10138,1,"GAK"
2868,10138,3,"GRK4"
2869,10138,2,"GRK5"
2872,10138,2,"MKNK2"
2931,10138,3,"GSK3A"
2932,10138,3,"GSK3B"
3055,10138,10,"HCK"
3480,10138,3,"IGF1R"
3551,10138,3,"IKBKB"
3643,10138,10,"INSR"
3645,10138,10,"INSRR"
3654,10138,2,"IRAK1"
3702,10138,10,"ITK"
3716,10138,1,"JAK1"
3717,10138,1,"JAK2"
3718,10138,1,"JAK3"
3791,10138,3,"KDR"
3815,10138,3,"KIT"
3932,10138,3,"LCK"
3984,10138,10,"LIMK1"
3985,10138,10,"LIMK2"
4058,10138,2,"LTK"
4067,10138,10,"LYN"
4117,10138,10,"MAK"
4139,10138,10,"MARK1"
4140,10138,10,"MARK3"
4145,10138,10,"MATK"
4214,10138,3,"MAP3K1"
4215,10138,2,"MAP3K3"
4216,10138,10,"MAP3K4"
4217,10138,10,"MAP3K5"
4233,10138,10,NA
4293,10138,10,"MAP3K9"
4294,10138,10,"MAP3K10"
4296,10138,10,"MAP3K11"
4485,10138,10,"MST1"
4486,10138,3,"MST1R"
4593,10138,10,"MUSK"
4638,10138,2,"MYLK"
4661,10138,10,"MYT1"
4750,10138,10,"NEK1"
4751,10138,10,"NEK2"
4752,10138,3,"NEK3"
4914,10138,3,"NTRK1"
4915,10138,2,"NTRK2"
4916,10138,2,"NTRK3"
4921,10138,10,"DDR2"
5058,10138,10,"PAK1"
5062,10138,10,"PAK2"
5063,10138,10,"PAK3"
5127,10138,10,"CDK16"
5128,10138,10,"CDK17"
5129,10138,10,"CDK18"
5156,10138,3,"PDGFRA"
5159,10138,3,"PDGFRB"
5163,10138,10,"PDK1"
5170,10138,10,"PDPK1"
5218,10138,10,"CDK14"
5260,10138,3,"PHKG1"
5261,10138,3,"PHKG2"
5287,10138,10,"PIK3C2B"
5288,10138,10,"PIK3C2G"
5290,10138,10,"PIK3CA"
5291,10138,10,"PIK3CB"
5292,10138,3,"PIM1"
5293,10138,10,"PIK3CD"
5294,10138,10,"PIK3CG"
5298,10138,3,"PI4KB"
5310,10138,10,"PKD1"
5311,10138,10,"PKD2"
5347,10138,2,"PLK1"
5562,10138,3,"PRKAA1"
5563,10138,10,"PRKAA2"
5566,10138,2,"PRKACA"
5567,10138,10,"PRKACB"
5580,10138,10,"PRKCD"
5581,10138,2,"PRKCE"
5583,10138,10,"PRKCH"
5584,10138,10,"PRKCI"
