HMDB_ID	CHEBI_ID
HMDB0007626	89838
HMDB0007627	89839
HMDB0007646	89822
HMDB0007647	89821
HMDB0007649	89826
HMDB0007650	89817
HMDB0007654	89820
HMDB0007657	89819
HMDB0007675	89811
HMDB0007676	89812
HMDB0007678	89813
HMDB0007679	89814
HMDB0007680	89806
HMDB0007683	89805
HMDB0007684	89807
HMDB0007685	89808
HMDB0007698	84440
HMDB0007704	89435
HMDB0007707	89434
HMDB0007708	89433
HMDB0007710	89449
HMDB0007711	89450
HMDB0007712	89448
HMDB0007733	89325
HMDB0007736	89321
HMDB0007737	89322
HMDB0007739	89323
HMDB0007740	89320
HMDB0007741	89319
HMDB0007765	89337
HMDB0007767	89336
HMDB0007768	89335
HMDB0007769	89326
HMDB0007788	82925
HMDB0007791	89402
HMDB0007792	89407
HMDB0007820	89630
HMDB0007821	89631
HMDB0007853	64023
HMDB0007858	89530
HMDB0007859	64844
HMDB0007860	73259
HMDB0007861	77248
HMDB0007862	89528
HMDB0007863	89527
HMDB0007864	75357
HMDB0007865	83775
HMDB0007866	45240
HMDB0007867	89525
HMDB0007868	134576
HMDB0007869	75062
HMDB0007870	84578
HMDB0007871	86090
HMDB0007872	73793
HMDB0007873	84808
HMDB0007874	86094
HMDB0007875	89521
HMDB0007876	86095
HMDB0007879	89520
HMDB0007880	89518
HMDB0007881	89517
HMDB0007882	89513
HMDB0007883	86102
HMDB0007884	89512
HMDB0007886	86107
HMDB0007887	89516
HMDB0007888	89515
HMDB0007889	89514
HMDB0007890	89583
HMDB0007891	89584
HMDB0007892	86162
HMDB0007893	86169
HMDB0007894	86175
HMDB0007896	89590
HMDB0007897	89586
HMDB0007898	89587
HMDB0007899	89588
HMDB0007903	88908
HMDB0007904	88907
HMDB0007907	88906
HMDB0007911	88928
HMDB0007912	88919
HMDB0007913	88918
HMDB0007914	88917
HMDB0007915	88916
HMDB0007919	88920
HMDB0007920	88934
HMDB0007921	88935
HMDB0007922	88936
HMDB0007923	88930
HMDB0007924	88929
HMDB0007929	88931
HMDB0007934	86088
HMDB0007935	134583
HMDB0007937	134075
HMDB0007939	133623
HMDB0007940	133617
HMDB0007947	137279
HMDB0007949	86344
HMDB0007965	75304
HMDB0007969	74000
HMDB0007970	73000
HMDB0007971	85037
HMDB0007972	73001
HMDB0007973	73002
HMDB0007974	84786
HMDB0007975	84789
HMDB0007976	86101
HMDB0007977	82943
HMDB0007978	84575
HMDB0007979	84574
HMDB0007980	86119
HMDB0007981	86121
HMDB0007982	73003
HMDB0007983	88990
HMDB0007984	86137
HMDB0007985	86168
HMDB0007986	86174
HMDB0007988	84573
HMDB0007989	84795
HMDB0007990	84796
HMDB0007991	74963
HMDB0007993	86197
HMDB0007994	89009
HMDB0007996	89013
HMDB0007997	89014
HMDB0007999	86415
HMDB0008001	89731
HMDB0008002	83717
HMDB0008003	84570
HMDB0008004	84810
HMDB0008005	84811
HMDB0008006	84567
HMDB0008007	89732
HMDB0008008	89733
HMDB0008010	89736
HMDB0008011	89737
HMDB0008012	89734
HMDB0008013	89735
HMDB0008014	89740
HMDB0008015	84816
HMDB0008016	89738
HMDB0008017	89739
HMDB0008020	74479
HMDB0008021	89659
HMDB0008022	89657
HMDB0008024	89655
HMDB0008027	89652
HMDB0008028	89650
HMDB0008029	89648
HMDB0008030	89668
HMDB0008031	86089
HMDB0008032	89667
HMDB0008033	134076
HMDB0008034	75026
HMDB0008035	86097
HMDB0008036	83718
HMDB0008037	86109
HMDB0008038	75034
HMDB0008039	84822
HMDB0008040	86117
HMDB0008041	78022
HMDB0008042	86134
HMDB0008043	86167
HMDB0008044	86173
HMDB0008046	86176
HMDB0008047	86177
HMDB0008048	74965
HMDB0008049	89672
HMDB0008052	86196
HMDB0008054	84565
HMDB0008055	73865
HMDB0008056	86203
HMDB0008057	84829
HMDB0008058	86212
HMDB0008059	86219
HMDB0008062	89681
HMDB0008063	89679
HMDB0008064	89680
HMDB0008067	89677
HMDB0008068	89678
HMDB0008069	86111
HMDB0008070	86114
HMDB0008071	89688
HMDB0008072	89691
HMDB0008073	89692
HMDB0008074	89693
HMDB0008075	89694
HMDB0008078	89689
HMDB0008079	89690
HMDB0008080	89695
HMDB0008081	89697
HMDB0008082	89696
HMDB0008083	86186
HMDB0008084	86189
HMDB0008086	89699
HMDB0008089	73868
HMDB0008090	84812
HMDB0008091	89704
HMDB0008092	89703
HMDB0008093	89702
HMDB0008094	89705
HMDB0008095	89706
HMDB0008096	89707
HMDB0008097	86092
HMDB0008100	74667
HMDB0008101	86100
HMDB0008102	76073
HMDB0008103	89604
HMDB0008105	74670
HMDB0008107	86133
HMDB0008108	89603
HMDB0008109	86172
HMDB0008111	89619
HMDB0008112	86178
HMDB0008113	89618
HMDB0008114	74671
HMDB0008115	89617
HMDB0008116	86187
HMDB0008117	86190
HMDB0008119	89616
HMDB0008120	86201
HMDB0008122	86205
HMDB0008123	84814
HMDB0008124	86217
HMDB0008125	89592
HMDB0008126	89593
HMDB0008127	89594
HMDB0008128	89595
HMDB0008129	89596
HMDB0008131	89602
HMDB0008133	86099
HMDB0008134	89601
HMDB0008135	86112
HMDB0008136	89599
HMDB0008137	89597
HMDB0008138	42027
HMDB0008139	89600
HMDB0008140	89578
HMDB0008141	89577
HMDB0008142	89576
HMDB0008144	89574
HMDB0008145	89572
HMDB0008146	89580
HMDB0008147	84563
HMDB0008148	89579
HMDB0008151	89585
HMDB0008157	89589
HMDB0008159	89591
HMDB0008160	89543
HMDB0008161	89542
HMDB0008162	89541
HMDB0008163	89539
HMDB0008166	89545
HMDB0008167	89544
HMDB0008168	89548
HMDB0008169	89547
HMDB0008170	86123
HMDB0008171	89558
HMDB0008172	89557
HMDB0008173	89559
HMDB0008175	89562
HMDB0008176	89560
HMDB0008177	89564
HMDB0008178	89563
HMDB0008179	89565
HMDB0008183	89529
HMDB0008191	86422
HMDB0008192	89523
HMDB0008193	89533
HMDB0008194	89534
HMDB0008195	89535
HMDB0008196	89536
HMDB0008199	89532
HMDB0008200	89443
HMDB0008201	89438
HMDB0008202	89437
HMDB0008203	86127
HMDB0008204	89439
HMDB0008205	89441
HMDB0008206	86161
HMDB0008208	89442
HMDB0008209	89444
HMDB0008210	89453
HMDB0008211	89452
HMDB0008212	89447
HMDB0008216	89451
HMDB0008224	89413
HMDB0008225	89414
HMDB0008226	89415
HMDB0008227	89411
HMDB0008228	89412
HMDB0008232	89416
HMDB0008234	89420
HMDB0008235	89422
HMDB0008236	89418
HMDB0008237	89419
HMDB0008241	89423
HMDB0008242	89424
HMDB0008243	89425
HMDB0008256	89431
HMDB0008257	89432
HMDB0008258	89428
HMDB0008259	89429
HMDB0008260	89358
HMDB0008261	89356
HMDB0008262	134231
HMDB0008263	89354
HMDB0008265	75294
HMDB0008266	89350
HMDB0008267	86166
HMDB0008268	86170
HMDB0008269	86171
HMDB0008270	142701
HMDB0008271	89372
HMDB0008272	89377
HMDB0008273	89375
HMDB0008275	86188
HMDB0008276	86199
HMDB0008277	89369
HMDB0008278	89364
HMDB0008279	74970
HMDB0008282	86211
HMDB0008283	86216
HMDB0008284	89384
HMDB0008285	89391
HMDB0008287	86220
HMDB0008288	86221
HMDB0008295	89399
HMDB0008296	89403
HMDB0008298	89409
HMDB0008299	89408
HMDB0008303	89105
HMDB0008304	89101
HMDB0008305	89102
HMDB0008306	89103
HMDB0008308	86198
HMDB0008309	89100
HMDB0008315	89097
HMDB0008316	89098
HMDB0008324	89094
HMDB0008328	89095
HMDB0008329	89096
HMDB0008331	89077
HMDB0008332	89078
HMDB0008334	89082
HMDB0008335	89080
HMDB0008336	89081
HMDB0008337	89084
HMDB0008338	89085
HMDB0008339	89083
HMDB0008341	89147
HMDB0008348	89143
HMDB0008350	89140
HMDB0008357	89132
HMDB0008359	89130
HMDB0008360	89120
HMDB0008361	89119
HMDB0008362	89123
HMDB0008364	89127
HMDB0008365	89125
HMDB0008366	89111
HMDB0008367	89109
HMDB0008368	89115
HMDB0008369	89113
HMDB0008370	89107
HMDB0008371	89106
HMDB0008373	89108
HMDB0008382	89196
HMDB0008387	137121
HMDB0008390	89204
HMDB0008391	89180
HMDB0008392	89181
HMDB0008393	89183
HMDB0008394	89184
HMDB0008395	89172
HMDB0008397	89177
HMDB0008398	89179
HMDB0008399	89190
HMDB0008400	89293
HMDB0008401	89292
HMDB0008402	89291
HMDB0008403	89290
HMDB0008404	89289
HMDB0008406	89288
HMDB0008414	89294
HMDB0008422	88885
HMDB0008423	88886
HMDB0008424	88887
HMDB0008425	88883
HMDB0008426	88884
HMDB0008429	77694
HMDB0008430	88878
HMDB0008431	88879
HMDB0008432	88876
HMDB0008433	88877
HMDB0008434	86184
HMDB0008443	60657
HMDB0008446	88904
HMDB0008455	88895
HMDB0008456	88893
HMDB0008457	88894
HMDB0008458	88896
HMDB0008459	88897
HMDB0008462	88909
HMDB0008463	88911
HMDB0008464	88910
HMDB0008465	88914
HMDB0008466	88913
HMDB0008467	88915
HMDB0008479	88905
HMDB0008488	88932
HMDB0008489	88933
HMDB0008490	88923
HMDB0008491	88922
HMDB0008495	88926
HMDB0008496	88925
HMDB0008497	88924
HMDB0008498	88927
HMDB0008499	86183
HMDB0008521	89067
HMDB0008522	89066
HMDB0008523	89065
HMDB0008524	89064
HMDB0008525	86103
HMDB0008526	89063
HMDB0008528	86164
HMDB0008534	89069
HMDB0008535	89068
HMDB0008537	86210
HMDB0008538	86215
HMDB0008539	89070
HMDB0008542	88760
HMDB0008543	88761
HMDB0008558	88745
HMDB0008559	88741
HMDB0008565	88736
HMDB0008569	88737
HMDB0008570	88726
HMDB0008572	88731
HMDB0008573	88729
HMDB0008590	88713
HMDB0008591	88712
HMDB0008594	88710
HMDB0008596	88708
HMDB0008597	88706
HMDB0008602	88872
HMDB0008604	88871
HMDB0008621	88856
HMDB0008622	88855
HMDB0008623	88864
HMDB0008624	88862
HMDB0008626	88859
HMDB0008627	88851
HMDB0008628	86200
HMDB0008635	88869
HMDB0008640	142700
HMDB0008652	88846
HMDB0008656	88843
HMDB0008657	88841
HMDB0008659	88844
HMDB0008660	88422
HMDB0008685	88435
HMDB0008689	88436
HMDB0008690	88430
HMDB0008692	88433
HMDB0008693	88434
HMDB0008718	88636
HMDB0008722	88654
HMDB0008725	86182
HMDB0008751	88564
HMDB0008755	86163
HMDB0008760	86208
HMDB0008761	88576
HMDB0008762	86213
HMDB0008763	88588
HMDB0008766	88587
HMDB0008786	89495
HMDB0008787	89496
HMDB0008793	89497
HMDB0008794	89498
HMDB0008795	89502
HMDB0008797	89500
HMDB0008798	89501
HMDB0008818	89426
HMDB0008819	89427
HMDB0008820	89367
HMDB0008828	84300
HMDB0008841	134077
HMDB0008851	137288
HMDB0008892	136139
HMDB0008899	131145
HMDB0008907	134232
HMDB0008923	73005
HMDB0008924	73999
HMDB0008925	73006
HMDB0008926	84833
HMDB0008927	73007
HMDB0008928	73008
HMDB0008932	134078
HMDB0008936	133655
HMDB0008937	73009
HMDB0008941	73875
HMDB0008943	84549
HMDB0008946	78261
HMDB0008951	137292
HMDB0008957	138145
HMDB0008984	137294
HMDB0008991	39934
HMDB0008993	75038
HMDB0008994	133599
HMDB0009003	78268
HMDB0009009	74484
HMDB0009010	131665
HMDB0009012	78266
HMDB0009041	74487
HMDB0009050	137118
HMDB0009051	137301
HMDB0009052	78814
HMDB0009055	78813
HMDB0009056	78810
HMDB0009057	84234
HMDB0009059	74986
HMDB0009060	74977
HMDB0009069	74975
HMDB0009093	84846
HMDB0009116	137306
HMDB0009212	74490
HMDB0009220	134227
HMDB0009281	137313
HMDB0009282	137314
HMDB0009307	131662
HMDB0009314	137317
HMDB0009481	134228
HMDB0009483	134229
HMDB0009610	137318
HMDB0009705	84538
HMDB0009779	88396
HMDB0009781	73223
HMDB0009782	88392
HMDB0009784	73212
HMDB0009785	88388
HMDB0009786	88387
HMDB0009787	88391
HMDB0009788	88389
HMDB0009789	73209
HMDB0009790	88415
HMDB0009791	88416
HMDB0009792	88420
HMDB0009793	88421
HMDB0009794	88417
HMDB0009795	88418
HMDB0009796	88424
HMDB0009797	88425
HMDB0009799	88423
HMDB0009800	88563
HMDB0009801	88562
HMDB0009803	88561
HMDB0009804	88559
HMDB0009805	88560
HMDB0009806	88557
HMDB0009807	88558
HMDB0009808	88556
HMDB0009810	88577
HMDB0009811	88579
HMDB0009812	88578
HMDB0009813	88581
HMDB0009814	88580
HMDB0009815	84153
HMDB0009816	88572
HMDB0009817	88573
HMDB0009818	88574
HMDB0009819	88575
HMDB0009820	88601
HMDB0009821	88600
HMDB0009822	88606
HMDB0009823	88605
HMDB0009824	88604
HMDB0009825	88602
HMDB0009826	88598
HMDB0009827	88599
HMDB0009828	88596
HMDB0009829	88597
HMDB0009830	88628
HMDB0009831	88629
HMDB0009832	88630
HMDB0009833	88624
HMDB0009834	88625
HMDB0009835	88626
HMDB0009836	88627
HMDB0009837	88612
HMDB0009838	88611
HMDB0009839	88613
HMDB0009840	88645
HMDB0009841	88646
HMDB0009842	88643
HMDB0009843	88644
HMDB0009844	82762
HMDB0009845	88642
HMDB0009846	88640
HMDB0009847	88641
HMDB0009848	88634
HMDB0009849	88633
HMDB0009850	77348
HMDB0009851	88655
HMDB0009852	88656
HMDB0009853	88657
HMDB0009854	88658
HMDB0009855	88660
HMDB0009856	88661
HMDB0009857	88663
HMDB0009858	88665
HMDB0009859	88647
HMDB0009860	88671
HMDB0009861	88672
HMDB0009862	88675
HMDB0009863	88676
HMDB0009864	88673
HMDB0009865	88674
HMDB0009866	88679
HMDB0009867	88680
HMDB0009868	88677
HMDB0009869	88678
HMDB0009870	89146
HMDB0009871	89145
HMDB0009872	89144
HMDB0009873	89152
HMDB0009874	89151
HMDB0009875	89150
HMDB0009876	89148
HMDB0009877	89156
HMDB0009878	89154
HMDB0009879	89153
HMDB0009880	89133
HMDB0009881	89131
HMDB0009882	89135
HMDB0009883	89134
HMDB0009884	89137
HMDB0009885	89136
HMDB0009886	89139
HMDB0009887	89138
HMDB0009888	89142
HMDB0009889	89141
HMDB0009890	89117
HMDB0009891	89116
HMDB0009892	89114
HMDB0009893	89112
HMDB0009894	89110
HMDB0009895	89128
HMDB0009896	89126
HMDB0009897	89124
HMDB0009898	89122
HMDB0009899	89121
HMDB0009902	89252
HMDB0009910	89296
HMDB0009911	89295
HMDB0009912	89298
HMDB0009913	89297
HMDB0009914	89303
HMDB0009915	89304
HMDB0009916	89305
HMDB0009917	89306
HMDB0009918	89299
HMDB0009919	89300
HMDB0009920	89307
HMDB0009946	142271
HMDB0009967	142272
HMDB0010163	79096
HMDB0010165	90041
HMDB0010166	90040
HMDB0010167	79098
HMDB0010168	78647
HMDB0010169	78646
HMDB0010199	27595
HMDB0010200	88462
HMDB0010201	88461
HMDB0010202	72645
HMDB0010203	72641
HMDB0010204	88459
HMDB0010205	137269
HMDB0010206	88460
HMDB0010207	17897
HMDB0010208	88465
HMDB0010210	15559
HMDB0010211	88349
HMDB0010212	72853
HMDB0010213	72637
HMDB0010214	72657
HMDB0010216	91286
HMDB0010217	52449
HMDB0010219	88456
HMDB0010220	88441
HMDB0010221	88440
HMDB0010222	72785
HMDB0010224	88438
HMDB0010313	73961
HMDB0010315	17813
HMDB0010316	32636
HMDB0010320	88773
HMDB0010325	87248
HMDB0010329	88776
HMDB0010337	17821
HMDB0010339	32645
HMDB0010340	88739
HMDB0010341	32645
HMDB0010345	88734
HMDB0010347	71003
HMDB0010348	68834
HMDB0010349	15822
HMDB0010351	2198
HMDB0010356	88727
HMDB0010357	88728
HMDB0010358	792
HMDB0010359	88730
HMDB0010367	88758
HMDB0010369	88756
HMDB0010371	88755
HMDB0010372	88753
HMDB0010373	88752
HMDB0010374	88754
HMDB0010375	131924
HMDB0010378	72865
HMDB0010379	64489
HMDB0010380	73794
HMDB0010381	131924
HMDB0010382	72998
HMDB0010383	73851
HMDB0010384	73858
HMDB0010385	86255
HMDB0010386	28733
HMDB0010387	88698
HMDB0010388	133456
HMDB0010389	88696
HMDB0010390	74968
HMDB0010391	88685
HMDB0010392	83055
HMDB0010393	74343
HMDB0010394	86256
HMDB0010395	74344
HMDB0010396	86259
HMDB0010399	88684
HMDB0010400	88952
HMDB0010401	133657
HMDB0010402	74348
HMDB0010403	133734
HMDB0010404	73873
HMDB0010405	86260
HMDB0010406	88948
HMDB0010407	73850
HMDB0010408	84753
HMDB0010427	89022
HMDB0010434	88995
HMDB0010437	89001
HMDB0010442	88985
HMDB0010445	88986
HMDB0010448	88983
HMDB0010457	88970
HMDB0010470	88890
HMDB0010479	88899
HMDB0010501	89166
HMDB0010564	85680
HMDB0010565	85679
HMDB0010570	73205
HMDB0010572	73241
HMDB0010573	44946
HMDB0010574	73234
HMDB0010575	73238
HMDB0010578	89227
HMDB0010579	89226
HMDB0010580	84526
HMDB0010581	89091
HMDB0010582	89090
HMDB0010583	89089
HMDB0010584	89088
HMDB0010587	85186
HMDB0010588	89092
HMDB0010589	89093
HMDB0010593	89071
HMDB0010594	89073
HMDB0010595	89072
HMDB0010596	89074
HMDB0010597	89075
HMDB0010598	89076
HMDB0010600	73207
HMDB0010601	89270
HMDB0010603	89269
HMDB0010604	73242
HMDB0010605	89266
HMDB0010606	89265
HMDB0010607	89264
HMDB0010610	75646
HMDB0010611	89278
HMDB0010612	89277
HMDB0010613	89280
HMDB0010614	89279
HMDB0010615	89272
HMDB0010616	89271
HMDB0010617	89274
HMDB0010618	89273
HMDB0010619	89275
HMDB0010620	89386
HMDB0010621	89385
HMDB0010622	89389
HMDB0010623	89387
HMDB0010624	89392
HMDB0010625	89390
HMDB0010626	89381
HMDB0010627	89380
HMDB0010628	89383
HMDB0010629	89382
HMDB0010630	73206
HMDB0010631	89398
HMDB0010632	89397
HMDB0010633	89410
HMDB0010634	75385
HMDB0010635	89404
HMDB0010636	89401
HMDB0010637	89396
HMDB0010638	89395
HMDB0010639	89394
HMDB0010640	89357
HMDB0010641	89355
HMDB0010642	89360
HMDB0010643	89359
HMDB0010644	89352
HMDB0010645	89351
HMDB0010647	89353
HMDB0010648	89349
HMDB0010649	89348
HMDB0010650	89361
HMDB0010651	89378
HMDB0010652	89376
HMDB0010654	89373
HMDB0010655	89371
HMDB0010656	89370
HMDB0010657	89368
HMDB0010659	89365
HMDB0010662	89329
HMDB0010663	89330
HMDB0010664	89331
HMDB0010665	89332
HMDB0010668	89333
HMDB0010669	89334
HMDB0010671	89340
HMDB0010672	89339
HMDB0010673	89342
HMDB0010674	89343
HMDB0010677	89346
HMDB0010678	89347
HMDB0010679	89345
HMDB0010680	89309
HMDB0010683	89311
HMDB0010684	89316
HMDB0010686	89317
HMDB0010687	89318
HMDB0010688	89313
HMDB0010689	89314
HMDB0010691	60356
HMDB0010692	84398
HMDB0010699	72718
HMDB0010700	73145
HMDB0010701	73144
HMDB0010702	73140
HMDB0010703	73138
HMDB0010704	73137
HMDB0010705	134454
HMDB0010706	73135
HMDB0010715	16562
HMDB0010716	28776
HMDB0010717	28422
HMDB0010719	87721
HMDB0010720	41131
HMDB0010721	44680
HMDB0010722	37099
HMDB0010724	37157
HMDB0010726	50467
HMDB0010727	18037
HMDB0010728	43197
HMDB0010729	37162
HMDB0010730	37270
HMDB0010731	42539
HMDB0010732	37271
HMDB0010733	37251
HMDB0010734	38247
HMDB0010735	37252
HMDB0010736	50576
HMDB0010738	68444
HMDB0011103	68449
HMDB0011104	28450
HMDB0011105	32643
HMDB0011106	15934
HMDB0011107	149744
HMDB0011108	80463
HMDB0011110	16503
HMDB0011111	17960
HMDB0011112	10329
HMDB0011116	18187
HMDB0011119	26642
HMDB0011127	142243
HMDB0011128	76076
HMDB0011129	133144
HMDB0011130	75036
HMDB0011131	75550
HMDB0011133	36476
HMDB0011134	28209
HMDB0011135	91268
HMDB0011136	34185
HMDB0011137	27595
HMDB0011142	78163
HMDB0011143	74001
HMDB0011148	847856
HMDB0011149	75216
HMDB0011150	50038
HMDB0011151	86231
HMDB0011158	72743
HMDB0011170	68434
HMDB0011171	68433
HMDB0011172	68848
HMDB0011174	74076
HMDB0011175	73580
HMDB0011177	74750
HMDB0011178	61695
HMDB0011179	74795
HMDB0011180	73646
HMDB0011181	3168
HMDB0011182	27694
HMDB0011185	37525
HMDB0011187	76978
HMDB0011188	77389
HMDB0011203	133669
HMDB0011206	133672
HMDB0011207	84562
HMDB0011209	89999
HMDB0011210	86232
HMDB0011211	84557
HMDB0011212	89979
HMDB0011213	89978
HMDB0011214	89980
HMDB0011216	89975
HMDB0011217	89974
HMDB0011218	89977
HMDB0011219	89976
HMDB0011220	77292
HMDB0011221	89990
HMDB0011226	89989
HMDB0011227	89988
HMDB0011229	89987
HMDB0011236	89965
HMDB0011237	89966
HMDB0011240	89972
HMDB0011242	89973
HMDB0011243	86241
HMDB0011244	84555
HMDB0011245	89968
HMDB0011246	89969
HMDB0011247	89967
HMDB0011251	89956
HMDB0011252	89953
HMDB0011253	84828
HMDB0011254	89955
HMDB0011255	89954
HMDB0011262	133664
HMDB0011264	89964
HMDB0011269	89957
HMDB0011272	89940
HMDB0011273	89941
HMDB0011274	89938
HMDB0011275	89939
HMDB0011276	89936
HMDB0011277	89937
HMDB0011278	89947
HMDB0011279	89946
HMDB0011280	89931
HMDB0011283	89927
HMDB0011284	89928
HMDB0011285	89923
HMDB0011286	89924
HMDB0011287	89925
HMDB0011288	89926
HMDB0011291	89914
HMDB0011296	89908
HMDB0011297	89909
HMDB0011302	89508
HMDB0011305	89505
HMDB0011306	89506
HMDB0011307	89507
HMDB0011308	89503
HMDB0011309	89504
HMDB0011310	89457
HMDB0011311	89459
HMDB0011312	89458
HMDB0011313	89460
HMDB0011316	89462
HMDB0011317	89464
HMDB0011318	89463
HMDB0011319	89465
HMDB0011320	89468
HMDB0011321	89469
HMDB0011324	89470
HMDB0011329	89471
HMDB0011330	89477
HMDB0011342	84533
HMDB0011343	84532
HMDB0011351	90474
HMDB0011352	84527
HMDB0011371	90482
HMDB0011375	78340
HMDB0011376	90483
HMDB0011384	90484
HMDB0011392	90485
HMDB0011394	78263
HMDB0011404	85019
HMDB0011408	85020
HMDB0011409	90486
HMDB0011460	90487
HMDB0011469	35687
HMDB0011473	131743
HMDB0011476	76088
HMDB0011477	76090
HMDB0011481	131691
HMDB0011483	131692
HMDB0011485	90579
HMDB0011487	72741
HMDB0011488	72746
HMDB0011496	72749
HMDB0011500	84299
HMDB0011503	73004
HMDB0011506	74971
HMDB0011507	83058
HMDB0011511	131690
HMDB0011517	64395
HMDB0011518	72742
HMDB0011526	72747
HMDB0011530	75454
HMDB0011533	75455
HMDB0011534	87254
HMDB0011535	75456
HMDB0011537	73990
HMDB0011538	75457
HMDB0011540	75474
HMDB0011550	86398
HMDB0011561	75536
HMDB0011564	75542
HMDB0011567	75757
HMDB0011568	75561
HMDB0011570	75575
HMDB0011578	34071
HMDB0011591	84759
HMDB0011592	131557
HMDB0011593	84761
HMDB0011594	62109
HMDB0011595	84764
HMDB0011599	18083
HMDB0011600	38635
HMDB0011601	39992
HMDB0011602	17740
HMDB0011603	32692
HMDB0011605	18378
HMDB0011606	16495
HMDB0011612	40260
HMDB0011614	28921
HMDB0011616	27844
HMDB0011617	28223
HMDB0011618	52075
HMDB0011619	75627
HMDB0011620	49900
HMDB0011621	68616
HMDB0011622	49109
HMDB0011623	31457
HMDB0011624	28903
HMDB0011625	48765
HMDB0011626	28878
HMDB0011627	62141
HMDB0011628	30853
HMDB0011631	17380
HMDB0011632	18202
HMDB0011634	16841
HMDB0011635	82914
HMDB0011638	77417
HMDB0011639	36076
HMDB0011640	28637
HMDB0011641	28070
HMDB0011643	55458
HMDB0011648	55458
HMDB0011649	18321
HMDB0011653	16418
HMDB0011654	16475
HMDB0011655	17144
HMDB0011657	28643
HMDB0011659	86367
HMDB0011662	18134
HMDB0011664	63905
HMDB0011667	73845
HMDB0011668	44230
HMDB0011669	12194
HMDB0011673	18396
HMDB0011676	15867
HMDB0011680	28607
HMDB0011686	87986
HMDB0011688	68819
HMDB0011690	45126
HMDB0011691	17858
HMDB0011694	89233
HMDB0011697	83360
HMDB0011698	83361
HMDB0011716	88403
HMDB0011717	88404
HMDB0011718	17597
HMDB0011719	88405
HMDB0011720	88385
HMDB0011723	68455
HMDB0011724	67410
HMDB0011725	68555
HMDB0011727	39066
HMDB0011728	133051
HMDB0011729	16885
HMDB0011730	6731
HMDB0011732	88378
HMDB0011733	17201
HMDB0011734	16241
HMDB0011737	73705
HMDB0011738	73707
HMDB0011740	32528
HMDB0011741	82969
HMDB0011742	33020
HMDB0011743	48526
HMDB0011745	21557
HMDB0011747	15573
HMDB0011749	77761
HMDB0011750	15835
HMDB0011753	24786
HMDB0011754	61058
HMDB0011756	17786
HMDB0011757	21565
HMDB0011758	85261
HMDB0011759	67045
HMDB0011760	67042
HMDB0011761	67033
HMDB0011762	88431
HMDB0011763	74100
HMDB0011764	67027
HMDB0011765	67021
HMDB0011768	52961
HMDB0011769	74130
HMDB0011771	52962
HMDB0011772	74132
HMDB0011773	72957
HMDB0011774	88426
HMDB0011775	84701
HMDB0012082	132478
HMDB0012085	89482
HMDB0012087	89483
HMDB0012088	134073
HMDB0012089	17636
HMDB0012090	17636
HMDB0012091	89490
HMDB0012092	17636
HMDB0012093	85017
HMDB0012094	84495
HMDB0012095	91146
HMDB0012096	17636
HMDB0012097	64486
HMDB0012100	86086
HMDB0012101	84487
HMDB0012102	83359
HMDB0012103	74532
HMDB0012104	74533
HMDB0012105	83880
HMDB0012107	74535
HMDB0012108	74340
HMDB0012109	139312
HMDB0012111	50014
HMDB0012113	72330
HMDB0012114	15613
HMDB0012115	15616
HMDB0012116	18533
HMDB0012127	1220624
HMDB0012128	42724
HMDB0012130	49014
HMDB0012131	27713
HMDB0012133	17253
HMDB0012134	49252
HMDB0012135	51824
HMDB0012136	19030
HMDB0012138	10319
HMDB0012140	27512
HMDB0012141	15684
HMDB0012143	28155
HMDB0012149	1467
HMDB0012150	28376
HMDB0012151	17534
HMDB0012152	61001
HMDB0012154	57885
HMDB0012155	15485
HMDB0012156	43468
HMDB0012157	15825
HMDB0012158	15492
HMDB0012161	49260
HMDB0012162	89641
HMDB0012175	2024
HMDB0012176	18120
HMDB0012177	17614
HMDB0012179	15505
HMDB0012180	28168
HMDB0012183	81581
HMDB0012184	2481
HMDB0012185	2479
HMDB0012187	17613
HMDB0012188	17528
HMDB0012189	64860
HMDB0012190	18231
HMDB0012196	18534
HMDB0012197	89639
HMDB0012199	17333
HMDB0012201	133211
HMDB0012202	133208
HMDB0012203	29043
HMDB0012204	16522
HMDB0012206	18098
HMDB0012207	15520
HMDB0012208	17805
HMDB0012209	27708
HMDB0012210	18047
HMDB0012215	17874
HMDB0012216	23808
HMDB0012217	84599
HMDB0012218	17624
HMDB0012219	74684
HMDB0012221	4700
HMDB0012223	27639
HMDB0012224	388533
HMDB0012225	16815
HMDB0012226	4798
HMDB0012227	358616
HMDB0012228	42383
HMDB0012230	48005
HMDB0012231	16818
HMDB0012233	39153
HMDB0012234	27676
HMDB0012236	16426
HMDB0012238	16382
HMDB0012241	17275
HMDB0012242	47518
HMDB0012245	27407
HMDB0012246	73472
HMDB0012247	48052
HMDB0012248	15512
HMDB0012249	18051
HMDB0012250	15836
HMDB0012252	64032
HMDB0012253	61953
HMDB0012254	61952
HMDB0012258	29852
HMDB0012259	17826
HMDB0012260	25371
HMDB0012265	15737
HMDB0012266	35266
HMDB0012273	74475
HMDB0012275	18397
HMDB0012276	18374
HMDB0012277	18302
HMDB0012278	27735
HMDB0012283	84387
HMDB0012288	30477
HMDB0012289	864
HMDB0012290	17420
HMDB0012295	17434
HMDB0012299	52970
HMDB0012300	85804
HMDB0012301	15933
HMDB0012302	16085
