NCIT ID	Target NS	Target ID
C17675	UP	P46013
C17677	UP	P21675
C17678	UP	P25963
C17680	UP	P11802
C17681	UP	P35625
C17682	UP	P33527
C17684	UP	P15336
C176845	UP	P23497
C17685	UP	Q15303
C17686	UP	Q04206
C17687	UP	P25054
C17688	UP	Q07820
C17689	UP	Q14247
C17691	UP	P08922
C17692	UP	Q16799
C17693	UP	P30414
C17694	UP	P33260
C17695	UP	P40238
C17696	UP	P61006
C17697	UP	P51451
C17698	UP	Q07817
C17699	UP	Q07812
C17700	UP	P46109
C177105	UP	P21145
C177108	UP	P62140
C177128	UP	P62913
C177131	UP	P61254
C177134	UP	P18077
C177137	UP	P62081
C177140	UP	P46783
C177143	UP	P08708
C177146	UP	P62847
C177156	UP	P62854
C177160	UP	Q9UQ13
C177169	UP	Q07890
C177173	UP	Q8IYB7
C177181	UP	Q71RS6
C177185	UP	Q13263
C177188	UP	Q7LBC6
C177191	UP	Q9Y5S9
C177194	UP	P35670
C177197	UP	P16930
C177200	UP	O94972
C177203	UP	Q15283
C177226	UP	P17735
C177229	UP	P32754
C177255	UP	Q9Y2I7
C177297	UP	O75487
C17736	UP	P10828
C177421	UP	A9YTQ3
C17746	UP	P08183
C177527	UP	P20908
C177530	UP	P05997
C177541	UP	P26012
C177649	UP	Q14126
C177652	UP	Q02413
C177661	UP	Q9UGJ0
C177664	UP	O43896
C177667	UP	Q9BQ65
C177670	UP	Q13702
C17772	UP	P16070
C177728	UP	Q53GD3
C17773	UP	P11245
C177731	UP	P55285
C17776	UP	P25445
C17778	UP	O75832
C17780	UP	P45983
C17781	UP	P55042
C17783	UP	P38936
C17784	UP	P42772
C17785	UP	Q00535
C17786	UP	P42771
C17789	UP	P61073
C17790	UP	P36952
C17791	UP	P41271
C17792	UP	P39060
C17793	UP	P24522
C17796	UP	Q04609
C17797	UP	P35240
C17798	UP	P41212
C17799	UP	Q12884
C17800	UP	P19438
C17801	UP	P11388
C17802	UP	Q02880
C17803	UP	Q92793
C17804	UP	Q09472
C17805	UP	P17252
C17806	UP	P41162
C17807	UP	Q16651
C17808	UP	Q02750
C17809	UP	P27701
C17810	UP	P10243
C17811	UP	Q16204
C17812	UP	Q12933
C17813	UP	P10588
C17814	UP	P40337
C178145	UP	Q86V86
C178149	UP	P51572
C17815	UP	P38398
C178153	UP	P56180
C178158	UP	Q96IY4
C178161	UP	P09871
C178164	UP	P50897
C178167	UP	O96013
C178170	UP	P27448
C178173	UP	O75116
C178176	UP	Q9H5Y7
C178179	UP	Q8NHJ6
C178193	UP	Q99678
C178200	UP	O95831
C178209	UP	P0DTC2
C178212	UP	O60907
C178218	UP	Q9BQ87
C178261	UP	O75787
C178267	UP	Q99523
C178292	UP	Q9NP99
C178361	UP	O43189
C178544	UP	Q6NZ36
C178582	UP	Q695T7
C178586	UP	Q9GZT4
C178592	UP	Q9NX40
C178595	UP	P63279
C178598	UP	P63208
C178602	UP	O43734
C178608	UP	P07357
C178614	UP	P07358
C178618	UP	P07360
C178635	UP	P02748
C178638	UP	Q9NPH3
C178642	UP	P02743
C178646	UP	P13671
C178649	UP	P00751
C178652	UP	P0DJI8
C178655	UP	P0DJI9
C178658	UP	P35542
C178667	UP	Q9HB29
C178693	UP	P15169
C178696	UP	P05090
C178705	UP	O95445
C178709	UP	Q8IUX7
C178712	UP	Q8TDN1
C178715	UP	Q9H5V9
C17900	UP	Q15744
C17901	UP	P46527
C17902	UP	P09958
C17904	UP	Q01844
C17905	UP	P41970
C17907	UP	Q15628
C17908	UP	P43146
C17910	UP	P00747
C17911	UP	P53350
C17912	UP	Q13625
C17913	UP	P49815
C179139	UP	Q96CS3
C17914	UP	P46063
C179142	UP	Q9Y5X2
C179146	UP	Q15363
C179149	UP	Q8IUC6
C17915	UP	Q12824
C179154	UP	Q9H1C4
C179157	UP	Q13324
C17916	UP	P51587
C179160	UP	Q15119
C179163	UP	Q15120
C17917	UP	Q64252
C17918	UP	Q05516
C17919	UP	O00755
C17920	UP	Q13740
C17921	UP	P52735
C179212	UP	Q13443
C17922	UP	P30874
C17923	UP	Q13546
C179235	UP	Q99720
C179238	UP	Q5BJF2
C17924	UP	Q13315
C179242	UP	Q16842
C17926	UP	Q15306
C17927	UP	P35346
C17928	UP	P49454
C17929	UP	P48552
C179337	UP	Q01581
C17936	UP	P15559
C179378	UP	P13498
C179383	UP	Q15080
C179388	UP	P14598
C179398	UP	O00391
C179401	UP	P15153
C179681	UP	Q9NVJ2
C179684	UP	P13747
C179688	UP	Q96F46
C17969	UP	P13010
C179691	UP	Q8NAC3
C179698	UP	P52292
C17970	UP	Q92481
C179701	UP	Q8N3R9
C179706	UP	Q99623
C17971	UP	Q03135
C179726	UP	O43765
C179730	UP	O95721
C179733	UP	P56962
C179737	UP	Q5BJD5
C17974	UP	P25791
C17975	UP	P17948
C17976	UP	Q12774
C17977	UP	Q15788
C17978	UP	Q14289
C17979	UP	P54849
C17980	UP	P54132
C17981	UP	P14635
C17982	UP	Q13485
C17983	UP	Q5JWF2
C179834	UP	Q9NRS4
C179837	UP	O94826
C17984	UP	P35354
C179840	UP	Q8NHX9
C179844	UP	Q9BV40
C179847	UP	Q96JC1
C17986	UP	Q13444
C179862	UP	O43826
C17987	UP	P31391
C179871	UP	P49754
C179874	UP	P30556
C179877	UP	Q4KMQ2
C17988	UP	P24385
C179880	UP	Q01629
C179893	UP	Q7Z434
C17990	UP	Q92831
C179901	UP	P48637
C17991	UP	P21673
C179917	UP	Q9C0C7
C179920	UP	Q8IU80
C18015	UP	P15309
C18023	UP	P06746
C18025	UP	P49789
C18026	UP	P16591
C18027	UP	Q13951
C18028	UP	P54274
C18030	UP	Q06124
C18031	UP	P42574
C18032	UP	Q14527
C18033	UP	P10074
C18034	UP	P84022
C18035	UP	P30872
C18036	UP	P17947
C18037	UP	Q93063
C18038	UP	P35442
C180384	UP	Q8IYM2
C180387	UP	Q8IYT8
C180390	UP	Q8TD26
C180403	UP	Q92800
C18041	UP	P0CG34
C180419	UP	P31153
C18042	UP	Q15389
C180423	UP	Q6ZN18
C18043	UP	P32745
C180430	UP	Q16576
C180433	UP	P13497
C18044	UP	Q99741
C18045	UP	P29466
C18046	UP	P39060
C18047	UP	O15525
C18048	UP	P10070
C18049	UP	P09211
C18050	UP	Q16394
C18051	UP	O00255
C18054	UP	Q99466
C18055	UP	O00409
C18056	UP	O15123
C180695	UP	Q14565
C180753	UP	P40937
C180758	UP	Q04837
C180764	UP	P40938
C180772	UP	P35251
C180776	UP	P35250
C180802	UP	Q14432
C180807	UP	Q9GZZ7
C180810	UP	Q99640
C180819	UP	Q9H694
C180855	UP	Q4L180
C181090	UP	Q8NI77
C181093	UP	P29972
C181097	UP	Q86U44
C181098	UP	Q9HCE5
C181103	UP	O60542
C181107	UP	Q9H074
C181112	UP	P10155
C181117	UP	Q8N2H9
C181120	UP	O14526
C181123	UP	O60641
C181126	UP	Q02221
C181129	UP	Q9HB75
C181132	UP	Q9Y6Y9
C18115	UP	P10415
C18163	UP	P20151
C181637	UP	Q08945
C181643	UP	Q9Y5B9
C181647	UP	P51812
C18165	UP	Q02297
C181651	UP	Q9UK32
C181662	UP	Q99755
C181669	UP	Q13671
C18167	UP	P20749
C181672	UP	Q7Z698
C181675	UP	Q9BVC4
C18168	UP	Q02363
C181680	UP	Q9HB19
C181683	UP	Q8WUX9
C181686	UP	P01222
C181689	UP	Q01780
C18169	UP	P43405
C181692	UP	P05155
C181695	UP	P07199
C181698	UP	Q6W5P4
C18170	UP	O75444
C18171	UP	P08151
C18172	UP	Q9Y6Q9
C18174	UP	O00220
C18175	UP	O14511
C18176	UP	Q92574
C18177	UP	O15169
C18178	UP	O14763
C18179	UP	O15392
C18180	UP	P56975
C181800	UP	Q9NR19
C181805	UP	P22314
C181808	UP	P49448
C18181	UP	P60484
C181814	UP	P01602
C181818	UP	Q9BY31
C18182	UP	Q14790
C181821	UP	Q7Z6Z7
C18183	UP	Q15831
C181838	UP	P07988
C18184	UP	O14929
C18185	UP	O14981
C18186	UP	P08581
C18187	UP	P26196
C181954	UP	Q9UBP8
C181957	UP	Q5H943
C181961	UP	Q8TF66
C181964	UP	Q9H4B8
C181978	UP	O00187
C181981	UP	P13637
C181985	UP	Q15393
C181987	UP	P04019
C181988	UP	P04020
C181990	UP	P03107
C181991	UP	P0DTC9
C182131	UP	P01024
C182136	UP	Q6GTX8
C182139	UP	Q9UMD9
C182142	UP	P28222
C182148	UP	Q16581
C182149	UP	P21730
C182440	UP	Q9HBG7
C182443	UP	P01024
C182444	UP	P01024
C18267	UP	P07858
C18271	UP	P17643
C18282	UP	Q92754
C18283	UP	P15498
C18284	UP	P78524
C18285	UP	O75376
C18286	UP	Q15648
C18287	UP	Q92851
C18288	UP	P19419
C18289	UP	O95150
C18290	UP	P09488
C18291	UP	P11233
C18293	UP	P11234
C18294	UP	Q92769
C18295	UP	Q9Y5Y6
C183156	UP	P33316
C183171	UP	P00915
C183174	UP	P00918
C183178	UP	Q16740
C18319	UP	Q01196
C18320	UP	Q06455
C183377	UP	P04350
C183518	UP	P12081
C183557	UP	P26368
C183561	UP	Q9UBB5
C18400	UP	P16671
C18435	UP	P04626
C18436	UP	P00533
C18487	UP	P20333
C18488	UP	Q02763
C18489	UP	Q9NNX6
C18490	UP	P21860
C184960	UP	P0DTC1|P0DTD1
C184963	UP	Q5VT03
C184966	UP	Q8TB72
C184969	UP	Q5T1H1
C184972	UP	Q9H6R0
C184976	UP	P0DPB6
C184977	UP	P0DPB5
C184981	UP	P56537
C184984	UP	Q9BVP2
C184987	UP	Q5JTH9
C184995	UP	P17980
C184998	UP	Q53GQ0
C185001	UP	P11117
C185004	UP	Q9HAU4
C185007	UP	Q6ZNA4
C185010	UP	Q96G27
C185013	UP	P56270
C185016	UP	Q3L8U1
C185019	UP	Q9H5H4
C185022	UP	Q9BZ11
C185025	UP	Q92973
C185028	UP	Q13685
C185031	UP	O75534
C185034	UP	Q9BYG0
C185040	UP	P27658
C185053	UP	P61647
C185056	UP	Q86UR5
C185059	UP	Q56VL3
C185062	UP	Q9NQX1
C185065	UP	Q9BYT9
C18508	UP	Q04864
C185084	UP	Q5W0Z9
C185088	UP	Q9ULC8
C18509	UP	P21709
C185106	UP	Q9Y397
C185109	UP	P00973
C18530	UP	P15407
C18531	UP	P15408
C18533	UP	P42684
C185331	UP	P13051
C18535	UP	P10398
C18539	UP	P07949
C185412	UP	O14578
C185416	UP	Q5VST9
C185427	UP	O60229
C18544	UP	P09758
C185450	UP	Q13488
C18547	UP	P22681
C18550	UP	Q00653
C18554	UP	Q13009
C185544	UP	Q15772
C185547	UP	Q8NEV4
C18555	UP	P17947
C185550	UP	O15021
C185553	UP	Q96L96
C185556	UP	Q38SD2
C185559	UP	Q9UKE5
C18556	UP	P07947
C185563	UP	Q9UF33
C185567	UP	Q8IVF5
C18557	UP	P11308
C185570	UP	Q6GYQ0
C185573	UP	Q2PPJ7
C185577	UP	Q9Y4G8
C18558	UP	P08631
C185580	UP	Q9UJF2
C185585	UP	Q9UHD4
C185588	UP	Q9HCL2
C185592	UP	Q9UKI9
C18560	UP	P04628
C185604	UP	Q15784
C18561	UP	P41221
C185610	UP	Q9HD90
C185617	UP	Q5TYM5
C185620	UP	P35858
C185628	UP	O95294
C18566	UP	Q01543
C185668	UP	O94782
C185680	UP	Q99259
C185683	UP	Q05329
C185692	UP	O14745
C185699	UP	Q7Z2E3
C185706	UP	Q9UHV7
C185709	UP	Q70Z53
C185712	UP	O00566
C185716	UP	Q86X10
C185719	UP	Q14966
C185724	UP	Q9UBC2
C185730	UP	Q9UIW2
C185733	UP	Q2M1Z3
C185738	UP	O95696
C185747	UP	Q8IX12
C18575	UP	P48745
C185750	UP	Q9NVR2
C185756	UP	O43166
C185759	UP	Q93050
C18577	UP	O15350
C18581	UP	O95997
C185834	UP	Q9NXF1
C185837	UP	O95602
C185840	UP	Q8N9B5
C185843	UP	Q8N4T0
C185846	UP	P10114
C18600	UP	P11309
C18605	UP	Q13635
C186489	UP	P50416
C186551	UP	P07602
C186552	UP	P07602
C186553	UP	P07602
C186554	UP	P07602
C186555	UP	P07602
C186562	UP	Q6PJQ5
C186565	UP	Q9Y3Y2
C186586	UP	Q9UQR1
C186595	UP	Q9P1T7
C186598	UP	Q5T5X7
C186606	UP	Q9BXF3
C186641	UP	P21980
C186645	UP	Q13495
C186648	UP	Q13613
C186680	UP	Q9NVX7
C186683	UP	Q8TD46
C186686	UP	O95163
C186689	UP	O43196
C186697	UP	Q13641
C186723	UP	Q96GX9
C186736	UP	O60313
C186740	UP	Q00059
C186759	UP	P0C6P0
C186762	UP	P62699
C187024	UP	O00270
C187076	UP	Q9H2K2
C187091	UP	O60806
C187094	UP	P22413
C187225	UP	Q15125
C187384	UP	Q9Y5S8
C187388	UP	Q9BWU1
C187392	UP	Q9UJA5
C187397	UP	Q96FX7
C187416	UP	Q8NBQ5
C187419	UP	Q8IYL9
C187422	UP	Q9GZK4
C187428	UP	Q8NBF1
C187431	UP	Q8NEA6
C187443	UP	Q9UQ88
C188199	UP	P0DPK5
C188487	UP	P0DTC2
C188488	UP	P0DTC2
C18863	UP	P03230
C188798	UP	P51610
C188807	UP	O60336
C188867	UP	Q53SF7
C188874	UP	Q9Y210
C188877	UP	P17655
C188880	UP	Q5T1C6
C188885	UP	O15492
C188897	UP	P38571
C188901	UP	Q01113
C188907	UP	Q8TAX9
C188910	UP	O43242
C189063	UP	O94953
C189070	UP	Q7L5A8
C189074	UP	P68032
C189077	UP	Q6PI48
C189082	UP	Q9HA77
C189096	UP	Q6UX46
C189199	UP	P02652
C189205	UP	P32455
C189210	UP	P32456
C189213	UP	Q9NQ48
C189220	UP	Q96FZ5
C189223	UP	Q53EP0
C189233	UP	O75791
C189236	UP	Q5T1R4
C189246	UP	P48739
C189259	UP	Q9UKA9
C189264	UP	Q08357
C189272	UP	Q9UPU7
C189276	UP	O00635
C189283	UP	P62072
C18942	UP	P16885
C189685	UP	O15050
C189755	UP	P11686
C189758	UP	P35247
C189761	UP	Q99758
C189767	UP	Q8IWL2
C18977	UP	Q00577
C189771	UP	Q8IWL1
C189785	UP	O15162
C189788	UP	O60500
C189791	UP	P02144
C189794	UP	P07098
C189797	UP	P16233
C189801	UP	P02750
C189938	UP	Q9H910
C189941	UP	Q6UXB4
C189944	UP	Q9H2X3
C189949	UP	P09651
C189952	UP	Q86VG3
C189955	UP	P78406
C189966	UP	Q14159
C189970	UP	O60235
C189982	UP	Q9BRZ2
C189986	UP	Q53G44
C189990	UP	O14879
C189993	UP	P09912
C189996	UP	P40305
C189999	UP	Q14773
C190001	UP	P13762
C190002	UP	Q30154
C190008	UP	Q9HCE1
C190012	UP	Q96C23
C190015	UP	P10153
C190034	UP	Q8WXG1
C190052	UP	Q9NPH9
C190055	UP	O15467
C190061	UP	Q5EBM0
C190065	UP	P06732
C190081	UP	P46663
C190085	UP	P02655
C190089	UP	Q6Q788
C190094	UP	P02760
C190096	UP	P02760
C190097	UP	P02760
C190101	UP	P02760
C190131	UP	Q9Y6K5
C190134	UP	Q8N4S9
C190144	UP	P06028
C190148	UP	Q9NP85
C190208	UP	P01275
C190209	UP	P01275
C190212	UP	Q13410
C190216	UP	P12035
C190244	UP	P02538
C190247	UP	P04259
C190251	UP	P35527
C190260	UP	Q99456
C190263	UP	Q14533
C190267	UP	P78385
C190271	UP	O43790
C190290	UP	Q8N475
C190293	UP	Q96RP9
C190296	UP	Q969Y2
C190304	UP	Q07021
C190307	UP	Q5JTZ9
C190310	UP	P45954
C190313	UP	P43251
C190316	UP	P07738
C190378	UP	P14410
C190382	UP	P11498
C190385	UP	Q96RQ3
C190388	UP	Q9HCC0
C190405	UP	P00568
C190408	UP	P51570
C190411	UP	P11172
C190509	UP	O95479
C190519	UP	P50747
C190527	UP	P28330
C190531	UP	P49748
C190545	UP	Q16635
C190546	UP	Q16635
C190571	UP	P79483
C190585	UP	P24752
C190591	UP	P26440
C190599	UP	P12955
C190607	UP	Q9H0P0
C190626	UP	P31327
C190629	UP	Q9UJS0
C190636	UP	Q9H324
C190639	UP	O00507
C190642	UP	Q9NRG9
C190645	UP	P36021
C190662	UP	Q15813
C190665	UP	O60828
C190671	UP	Q9P267
C190675	UP	Q9H2P0
C190706	UP	B0I1T2
C190800	UP	P15170
C190807	UP	Q96JM3
C190811	UP	Q96PV0
C190814	UP	Q12756
C190817	UP	P78560
C190822	UP	Q5JU85
C190826	UP	Q92581
C190833	UP	Q9UQD0
C190837	UP	Q5JUK3
C190840	UP	P14867
C190843	UP	Q86YT5
C190855	UP	Q14721
C190859	UP	Q05193
C191369	UP	P16389
C191373	UP	Q9UKU7
C191379	UP	P61764
C191390	UP	O00555
C191412	UP	O15399
C191415	UP	Q9NP73
C191429	UP	O15305
C191652	UP	Q92685
C191655	UP	Q9Y672
C191659	UP	Q9BV10
C191662	UP	O75352
C191665	UP	O60762
C191669	UP	Q9H3H5
C191782	UP	P10696
C191786	UP	Q96KG9
C191787	UP	Q96KG9
C191790	UP	Q9NQ40
C191793	UP	Q9HAB3
C191799	UP	Q9NWF4
C191803	UP	Q9BZ23
C191806	UP	Q96HA7
C191810	UP	Q9P0N9
C191813	UP	Q86UK0
C191816	UP	Q9NQ38
C191822	UP	Q96A29
C191827	UP	P51795
C191830	UP	O60931
C191834	UP	Q56NI9
C191837	UP	Q9NZC9
C191841	UP	Q12840
C191844	UP	P43220
C191848	UP	O95838
C191868	UP	Q8TE56
C191875	UP	Q14807
C191882	UP	O14678
C191885	UP	Q09428
C191888	UP	Q9UDR5
C191891	UP	Q15067
C191896	UP	P68133
C191899	UP	Q96EY9
C191902	UP	Q96D53
C191906	UP	Q8N157
C191914	UP	P22557
C191923	UP	Q8TCU4
C191928	UP	O95076
C191931	UP	P23109
C191966	UP	P50995
C191969	UP	Q9Y6B7
C191971	UP	P08571
C191996	UP	O00189
C192000	UP	Q8N264
C192008	UP	P52565
C192022	UP	O95450
C192657	UP	P01350
C192679	UP	Q5TGY3
C192686	UP	Q9BXJ7
C192691	UP	P04424
C192694	UP	P45381
C192696	UP	Q8WXF7
C192702	UP	P54259
C192705	UP	P21281
C192708	UP	P54252
C192714	UP	O15265
C192717	UP	Q6Y288
C192720	UP	Q3B7T3
C192723	UP	O76090
C192726	UP	Q8TD16
C192736	UP	Q99622
C192739	UP	Q9NSK7
C192745	UP	Q13936
C192749	UP	P20807
C192753	UP	O14958
C192756	UP	P56539
C19276	UP	P50148
C19421	UP	O60551
C19432	UP	P16104
C19671	UP	Q13547
C19672	UP	O15379
C19673	UP	P56524
C19674	UP	Q15424
C19678	UP	Q9UQL6
C19679	UP	Q9UBN7
C19705	UP	P23219
C19803	UP	P22082
C19808	UP	P32591
C19838	UP	Q92922
C19839	UP	Q8TAQ2
C19840	UP	Q969G3
C19842	UP	Q96GM5
C19843	UP	Q92925
C19844	UP	Q6STE5
C19845	UP	P51532
C19846	UP	P51531
C198522	UP	Q9P2K1
C198525	UP	Q9UFE4
C198526	UP	Q4G0X9
C198536	UP	P22674
C198541	UP	Q9NPF0
C198544	UP	Q86XR8
C19857	UP	P28370
C19858	UP	O60264
C198614	UP	P05156
C198627	UP	Q9BXR6
C198630	UP	Q04844
C198633	UP	Q8NCH0
C19870	UP	Q9VHA0
C19886	UP	Q13772
C19887	UP	Q92993
C19888	UP	Q15596
C19891	UP	Q9Y618
C19920	UP	P10827
C199245	UP	Q5T0B9
C199250	UP	Q9UPW0
C199303	UP	Q14CW9
C199334	UP	O43708
C19934	UP	P05114
C199424	UP	P0DTD1
C199428	UP	P0DTC4
C199431	UP	P0DTC5
C199435	UP	P0DTD1
C199438	UP	Q32ZE1
C199441	UP	Q32ZE1
C199443	UP	Q32ZE1
C199445	UP	Q32ZE1
C199473	UP	P35523
C199477	UP	P51788
C19951	UP	P61244
C19954	UP	P07949
C199610	UP	P07451
C199639	UP	Q86W56
C20023	UP	P12956
C200230	UP	Q96KN2
C200234	UP	Q16281
C200237	UP	Q9Y215
C200242	UP	Q96H96
C200245	UP	Q9Y2Z9
C200269	UP	Q9H799
C200273	UP	P23786
C200280	UP	Q5IJ48
C200285	UP	O43186
C200290	UP	P32929
C200293	UP	Q9UI47
C200298	UP	P10619
C200303	UP	P53634
C200306	UP	O60494
C200312	UP	Q6VVX0
C200322	UP	Q7Z449
C200330	UP	Q6ZWL3
C200333	UP	O75503
C200336	UP	Q9Y466
C200339	UP	P13533
C200348	UP	Q9UHX3
C200351	UP	P78540
C200355	UP	Q9UQN3
C200374	UP	Q9UPV0
C200382	UP	Q9Y5B0
C200388	UP	P31943
C200403	UP	Q92833
C200406	UP	P62841
C200410	UP	O15047
C200416	UP	Q8N2U9
C200578	UP	Q01740
C200581	UP	Q9Y279
C200609	UP	Q12873
C200614	UP	Q8TEM1
C200618	UP	Q9BPU6
C200621	UP	Q8ND90
C200624	UP	Q9UL42
C200627	UP	O95954
C200630	UP	P41252
C200633	UP	P49588
C200636	UP	O00570
C200639	UP	Q16653
C200645	UP	P55087
C200646	UP	P12755
C200651	UP	Q9UI36
C200654	UP	P46821
C200659	UP	Q15046
C200716	UP	P30530
C20074	UP	Q99973
C200752	UP	P00736
C200757	UP	P02746
C200764	UP	P02747
C200771	UP	Q96FC9
C200774	UP	Q9GZR7
C200777	UP	P52429
C200780	UP	Q9UBM7
C200783	UP	Q09013
C200786	UP	Q8TE73
C200838	UP	Q9UI46
C200847	UP	Q14204
C200859	UP	Q9UKB3
C200896	UP	Q9H3Z4
C200900	UP	Q9NZW4
C200905	UP	Q9NRD9
C200917	UP	Q9NRD8
C201083	UP	Q7RTS9
C201087	UP	P30084
C20109	UP	Q13472
C201090	UP	Q5JVL4
C201093	UP	P50402
C201098	UP	P54851
C201101	UP	Q9HCE0
C201104	UP	B1AK53
C201107	UP	P57679
C201110	UP	Q86UK5
C201113	UP	Q9NQT5
C201149	UP	P32238
C201153	UP	Q8N743
C201157	UP	Q96PZ2
C201160	UP	P98174
C201163	UP	O75072
C201167	UP	Q9H9S5
C201201	UP	Q16595
C201204	UP	Q96EZ4
C201214	UP	P01880
C201218	UP	Q96MU7
C201222	UP	P01859
C201226	UP	P01860
C201230	UP	P01861
C201234	UP	Q96QD8
C20124	UP	Q9NQC3
C201240	UP	Q9BUN8
C201243	UP	P22303
C20125	UP	O95271
C20144	UP	Q9H211
C20145	UP	P42575
C201539	UP	Q6ZTI6
C201572	UP	P03951
C201576	UP	O75636
C201642	UP	P30793
C201645	UP	P35557
C201659	UP	Q06210
C201662	UP	O14908
C201669	UP	P08034
C201672	UP	O75712
C201675	UP	Q9NTQ9
C201678	UP	Q8TD43
C201683	UP	P00367
C201686	UP	Q8IVS8
C201694	UP	P17900
C201697	UP	O14775
C201700	UP	Q9Y223
C201703	UP	Q9UJJ9
C201706	UP	P51810
C201709	UP	Q16836
C201712	UP	P40939
C201718	UP	P55084
C201733	UP	P06865
C201736	UP	P07686
C201739	UP	P19367
C201745	UP	P41235
C201753	UP	Q92902
C201758	UP	Q86YV9
C201761	UP	O00203
C201765	UP	P80365
C201776	UP	O95832
C201780	UP	O95471
C201794	UP	Q12794
C201801	UP	Q9UBH0
C201804	UP	Q27J81
C201807	UP	O15397
C201817	UP	P56199
C201822	UP	P26006
C20183	UP	O14746
C201833	UP	P41180
C201836	UP	Q9Y287
C201843	UP	Q9BY32
C201859	UP	Q9BR39
C201860	UP	Q9BR39
C201864	UP	P34059
C201943	UP	P42658
C201947	UP	Q9BXI3
C201950	UP	Q6EIG7
C202067	UP	Q9NP70
C20209	UP	P16422
C20214	UP	Q16665
C202283	UP	Q9NV35
C202616	UP	P48547
C202619	UP	Q9UK17
C202630	UP	P15382
C202638	UP	Q12809
C202642	UP	Q14654
C202645	UP	P63252
C202650	UP	P02751
C202660	UP	O43526
C202666	UP	Q8TDN2
C202676	UP	Q6TFL4
C202679	UP	Q2TBA0
C202682	UP	Q9Y337
C202686	UP	P49862
C202689	UP	P24043
C202692	UP	P55268
C202865	UP	P28838
C202868	UP	O95461
C202871	UP	Q14739
C202874	UP	P04180
C202910	UP	O75112
C202913	UP	Q5SW96
C202917	UP	P07195
C202920	UP	Q9NUN5
C202942	UP	P36776
C202945	UP	Q08397
C202948	UP	Q92539
C202951	UP	P30533
C202961	UP	Q3T906
C202970	UP	Q2M1P5
C20316	UP	Q14191
C20318	UP	O94761
C20322	UP	P17096
C20323	UP	P17096
C20324	UP	P52926
C20328	UP	P09429
C20329	UP	O15347
C20330	UP	P26583
C20331	UP	P17096
C20332	UP	Q15651
C203323	UP	P17812
C20333	UP	O00479
C20364	UP	P47992
C20415	UP	Q07817
C20425	UP	P01133
C20428	UP	P14210
C20429	UP	P01588
C20430	UP	P03950
C20431	UP	P15514
C20432	UP	P35070
C20434	UP	P12034
C20435	UP	P10767
C20436	UP	P21781
C20437	UP	P09603
C20439	UP	P08700
C20440	UP	P21583
C20441	UP	P40225
C20444	UP	P01138
C20445	UP	P23560
C20446	UP	P39905
C20447	UP	P12272
C20449	UP	P01127
C20450	UP	P15692
C20451	UP	P05231
C20452	UP	P21246
C20454	UP	P01135
C20457	UP	P01137
C20458	UP	P61812
C20459	UP	P10600
C20465	UP	P10599
C20468	UP	P02775
C20469	UP	P02775
C20470	UP	P42830
C20471	UP	P09341
C20473	UP	P10145
C20474	UP	P19875
C20475	UP	P19876
C20477	UP	P13236
C20478	UP	P22362
C20479	UP	P80075
C20481	UP	P10147
C20483	UP	P13501
C20484	UP	O00585
C20485	UP	P51671
C20487	UP	P01031
C20489	UP	P78423
C20492	UP	P49771
C20495	UP	P01574
C20496	UP	P01579
C20499	UP	P13725
C20507	UP	P60568
C20508	UP	P05112
C20509	UP	P05113
C20510	UP	P13232
C20511	UP	P15248
C20512	UP	P22301
C20513	UP	P20809
C20515	UP	P35225
C20517	UP	P40933
C20518	UP	Q14005
C20519	UP	Q16552
C20520	UP	Q14116
C20521	UP	P01583
C20522	UP	P01584
C20524	UP	P15018
C20528	UP	P29965
C20529	UP	P48023
C20530	UP	Q06643
C20532	UP	P23510
C20533	UP	P50591
C20535	UP	P01375
C20536	UP	P01374
C20545	UP	P04141
C20547	UP	P09038
C20548	UP	P05230
C20549	UP	P11487
C20550	UP	P08620
C20585	UP	P41279
C20596	UP	O94762
C20637	UP	P08047
C20684	UP	P05060
C20685	UP	P13521
C20810	UP	P02775
C20811	UP	P02776
C20887	UP	Q13421
C20893	UP	Q14508
C20900	UP	P78545
C20909	UP	P13500
C20910	UP	O95388
C20928	UP	Q13075
C20929	UP	Q6GPH4
C20930	UP	O14727
C20931	UP	Q13490
C20935	UP	P35368
C20939	UP	Q9Y243
C20941	UP	P13928
C20942	UP	Q92888
C20946	UP	Q13489
C20947	UP	P98170
C20950	UP	Q13825
C20951	UP	Q96CA5
C20953	UP	Q99933
C20955	UP	P32247
C20956	UP	P20248
C20959	UP	O96020
C20961	UP	P30304
C20965	UP	P11229
C20967	UP	P20309
C20969	UP	P08912
C20973	UP	P49418
C20974	UP	P05413
C20980	UP	Q99728
C20984	UP	Q86WA6
C21015	UP	O60477
C21020	UP	P22223
C21021	UP	P33151
C21022	UP	P55290
C21081	UP	O95995
C21103	UP	O75330
C21141	UP	Q15726
C21161	UP	P08118
C21163	UP	O75615
C21171	UP	O60934
C21180	UP	Q9Y696
C21182	UP	P51513
C21184	UP	P52948
C21187	UP	Q96BI1
C21191	UP	Q92934
C21192	UP	Q16611
C21195	UP	O43521
C21197	UP	Q92843
C21199	UP	P55957
C21203	UP	Q13323
C21206	UP	O00198
C21207	UP	P35232
C21209	UP	O43502
C21211	UP	P26373
C21213	UP	P23921
C21215	UP	P29034
C21218	UP	O76070
C21219	UP	Q13586
C21225	UP	O75410
