CHEBI	CHEMBL
5600	CHEMBL401114
5601	CHEMBL477197
5603	CHEMBL970
5613	CHEMBL54
5614	CHEMBL1289
5615	CHEMBL931
5619	CHEMBL509289
5620	CHEMBL455007
5623	CHEMBL12014
5625	CHEMBL516702
5626	CHEMBL433257
5627	CHEMBL2398516
5629	CHEMBL1724728
5633	CHEMBL3185544
5634	CHEMBL452911
5635	CHEMBL338474
5637	CHEMBL12367
5643	CHEMBL2165593
5654	CHEMBL2271696
5659	CHEMBL257490
5672	CHEMBL18893
5677	CHEMBL504936
5679	CHEMBL49732
5683	CHEMBL1201116
5685	CHEMBL358043
5691	CHEMBL389950
5692	CHEMBL228514
5693	CHEMBL496
5700	CHEMBL100622
5705	CHEMBL2252598
5706	CHEMBL7728
5707	CHEMBL1201325
5708	CHEMBL1626570
5712	CHEMBL1320720
5720	CHEMBL277642
5721	CHEMBL291426
5722	CHEMBL242011
5724	CHEMBL457606
5726	CHEMBL475652
5729	CHEMBL90260
5730	CHEMBL464581
5731	CHEMBL426110
5739	CHEMBL1201255
5747	CHEMBL1618018
5759	CHEMBL16901
5762	CHEMBL567589
5764	CHEMBL505789
5768	CHEMBL251280
5769	CHEMBL3814665
5775	CHEMBL276832
5776	CHEMBL69299
5778	CHEMBL435
5779	CHEMBL1457
5781	CHEMBL1200968
5782	CHEMBL1200495
5783	CHEMBL1549
5784	CHEMBL1763
5790	CHEMBL398707
5791	CHEMBL1237055
5792	CHEMBL1906890
5801	CHEMBL1535
5807	CHEMBL542448
5812	CHEMBL1200848
5818	CHEMBL896
5819	CHEMBL3186993
5827	CHEMBL244877
5832	CHEMBL2235164
5835	CHEMBL286494
5837	CHEMBL1829395
5847	CHEMBL225071
5852	CHEMBL222287
5854	CHEMBL284895
5855	CHEMBL521
5856	CHEMBL533
5857	CHEMBL2355456
5862	CHEMBL10316
5864	CHEMBL1024
5866	CHEMBL501342
5867	CHEMBL509170
5869	CHEMBL1447880
5870	CHEMBL406819
5877	CHEMBL2289026
5882	CHEMBL1692
5885	CHEMBL453805
5893	CHEMBL406
5894	CHEMBL2105022
5897	CHEMBL471483
5899	CHEMBL1735
5922	CHEMBL2165402
5923	CHEMBL2165713
5935	CHEMBL488203
5950	CHEMBL86754
5951	CHEMBL867
5953	CHEMBL1201033
5958	CHEMBL92401
5959	CHEMBL1513
5962	CHEMBL3185551
5963	CHEMBL487014
5970	CHEMBL3527329
5971	CHEMBL541887
5972	CHEMBL265945
5981	CHEMBL137803
5986	CHEMBL462880
5988	CHEMBL475082
5990	CHEMBL508143
5992	CHEMBL470674
5993	CHEMBL448700
5994	CHEMBL3318021
5995	CHEMBL249448
5996	CHEMBL1169628
6000	CHEMBL489525
6001	CHEMBL509839
6002	CHEMBL1992900
6003	CHEMBL564759
6004	CHEMBL453800
6005	CHEMBL1201213
6008	CHEMBL105789
6009	CHEMBL1882342
6015	CHEMBL1256
6019	CHEMBL465750
6028	CHEMBL2107182
6030	CHEMBL64
6031	CHEMBL271717
6032	CHEMBL1203
6039	CHEMBL512164
6042	CHEMBL463014
6043	CHEMBL1201232
6044	CHEMBL1200347
6047	CHEMBL35280
6049	CHEMBL2251591
6052	CHEMBL379064
6053	CHEMBL113339
6054	CHEMBL487603
6059	CHEMBL1093284
6060	CHEMBL1200660
6061	CHEMBL6622
6062	CHEMBL1311
6067	CHEMBL547
6070	CHEMBL518292
6073	CHEMBL1648
6076	CHEMBL22587
6077	CHEMBL1644108
6079	CHEMBL1254294
6084	CHEMBL2251602
6086	CHEMBL2402276
6087	CHEMBL251055
6088	CHEMBL186779
6089	CHEMBL3400307
6093	CHEMBL508532
6097	CHEMBL296958
6098	CHEMBL37432
6099	CHEMBL40919
6109	CHEMBL1446
6111	CHEMBL3813747
6117	CHEMBL578607
6118	CHEMBL465167
6121	CHEMBL742
6123	CHEMBL51
6125	CHEMBL47072
6128	CHEMBL571
6129	CHEMBL469
6130	CHEMBL1201124
6133	CHEMBL44746
6137	CHEMBL611052
6141	CHEMBL514883
6142	CHEMBL278779
6145	CHEMBL344384
6146	CHEMBL444942
6147	CHEMBL506234
6149	CHEMBL1201193
6198	CHEMBL1165239
6211	CHEMBL3138615
6213	CHEMBL3183376
6257	CHEMBL1160723
6263	CHEMBL468718
6270	CHEMBL1741533
6277	CHEMBL1559460
6338	CHEMBL94938
6339	CHEMBL416146
6342	CHEMBL22916
6343	CHEMBL429
6344	CHEMBL1200323
6347	CHEMBL2269913
6348	CHEMBL2206801
6359	CHEMBL296306
6367	CHEMBL741
6370	CHEMBL2105110
6375	CHEMBL480
6376	CHEMBL461774
6377	CHEMBL15193
6384	CHEMBL1051
6389	CHEMBL519894
6402	CHEMBL960
6407	CHEMBL1522462
6411	CHEMBL595334
6412	CHEMBL3799890
6413	CHEMBL1444
6414	CHEMBL1222258
6418	CHEMBL1221715
6426	CHEMBL191881
6427	CHEMBL1201199
6430	CHEMBL508191
6431	CHEMBL1254682
6432	CHEMBL1454
6433	CHEMBL1770
6436	CHEMBL100
6437	CHEMBL1286
6438	CHEMBL1201237
6439	CHEMBL1201177
6441	CHEMBL1514
6442	CHEMBL1200817
6443	CHEMBL1389
6444	CHEMBL592
6447	CHEMBL2103741
6449	CHEMBL251236
6451	CHEMBL463526
6456	CHEMBL79
6472	CHEMBL1447
6474	CHEMBL1079723
6478	CHEMBL270297
6482	CHEMBL448213
6484	CHEMBL1201119
6498	CHEMBL392438
6503	CHEMBL419213
6504	CHEMBL1200826
6507	CHEMBL122676
6508	CHEMBL331161
6518	CHEMBL1728
6520	CHEMBL514
6532	CHEMBL841
6533	CHEMBL1707
6538	CHEMBL998
6539	CHEMBL580
6541	CHEMBL191
6549	CHEMBL1201155
6550	CHEMBL2110857
6555	CHEMBL485454
6560	CHEMBL425189
6567	CHEMBL240495
6568	CHEMBL445252
6570	CHEMBL289191
6584	CHEMBL1275834
6586	CHEMBL254379
6587	CHEMBL451640
6590	CHEMBL1242718
6597	CHEMBL3805710
6600	CHEMBL487798
6601	CHEMBL400092
6603	CHEMBL1991816
6605	CHEMBL263881
6611	CHEMBL56252
6613	CHEMBL449928
6618	CHEMBL13786
6619	CHEMBL15177
6623	CHEMBL478960
6624	CHEMBL506731
6629	CHEMBL503675
6630	CHEMBL1966898
6631	CHEMBL359788
6633	CHEMBL419
6636	CHEMBL2219642
6637	CHEMBL1200718
6640	CHEMBL2106755
6641	CHEMBL235428
6643	CHEMBL180920
6646	CHEMBL495873
6649	CHEMBL1331476
6650	CHEMBL1455497
6651	CHEMBL1200468
6656	CHEMBL521361
6657	CHEMBL504060
6674	CHEMBL255753
6679	CHEMBL502052
6682	CHEMBL464825
6689	CHEMBL508283
6690	CHEMBL21731
6691	CHEMBL1237135
6692	CHEMBL1986451
6693	CHEMBL2040589
6694	CHEMBL3298066
6695	CHEMBL442813
6696	CHEMBL1999372
6698	CHEMBL425148
6699	CHEMBL497441
6700	CHEMBL204860
6701	CHEMBL292702
6702	CHEMBL781
6704	CHEMBL685
6706	CHEMBL267936
6707	CHEMBL1237082
6709	CHEMBL1623
6710	CHEMBL509
6711	CHEMBL876
6712	CHEMBL64545
6714	CHEMBL413297
6715	CHEMBL1390
6716	CHEMBL717
6717	CHEMBL686
6719	CHEMBL1606
6722	CHEMBL3291495
6725	CHEMBL463559
6728	CHEMBL2397755
6729	CHEMBL166
6731	CHEMBL386007
6734	CHEMBL455628
6735	CHEMBL1876999
6736	CHEMBL412927
6741	CHEMBL599
6746	CHEMBL1405447
6750	CHEMBL3526658
6751	CHEMBL2269513
6753	CHEMBL1724
6754	CHEMBL607
6755	CHEMBL1201234
6756	CHEMBL3184799
6757	CHEMBL861
6758	CHEMBL45029
6759	CHEMBL1087
6760	CHEMBL1200440
6761	CHEMBL979
6762	CHEMBL511
6773	CHEMBL3400310
6775	CHEMBL704
6778	CHEMBL2008762
6780	CHEMBL1088
6781	CHEMBL1201052
6784	CHEMBL1201151
6785	CHEMBL363747
6786	CHEMBL3093483
6791	CHEMBL3187145
6792	CHEMBL776
6794	CHEMBL1201319
6797	CHEMBL1079604
6798	CHEMBL2272118
6801	CHEMBL1431
6802	CHEMBL1703
6803	CHEMBL1890813
6804	CHEMBL978
6805	CHEMBL249837
6806	CHEMBL2146123
6807	CHEMBL651
6808	CHEMBL1697842
6809	CHEMBL1201201
6810	CHEMBL1418176
6817	CHEMBL1201264
6818	CHEMBL1200988
6819	CHEMBL2111026
6820	CHEMBL1411979
6821	CHEMBL282052
6822	CHEMBL19
6823	CHEMBL1200959
6824	CHEMBL1201270
6825	CHEMBL1201104
6827	CHEMBL575
6831	CHEMBL2104624
6834	CHEMBL30219
6835	CHEMBL3085419
6838	CHEMBL1764
6839	CHEMBL524
6840	CHEMBL1201103
6841	CHEMBL2442575
6842	CHEMBL362919
6843	CHEMBL1341
6846	CHEMBL697
6847	CHEMBL1577
6856	CHEMBL17001
6857	CHEMBL55060
6863	CHEMBL12948
6872	CHEMBL405110
6874	CHEMBL1200843
6877	CHEMBL465829
6884	CHEMBL1797128
6888	CHEMBL650
6889	CHEMBL1364144
6890	CHEMBL1201081
6894	CHEMBL1200938
6895	CHEMBL579224
6896	CHEMBL275446
6897	CHEMBL1291
6899	CHEMBL1200940
6900	CHEMBL1259
6901	CHEMBL1739
6904	CHEMBL13
6905	CHEMBL2356097
6906	CHEMBL3186768
6908	CHEMBL167150
6909	CHEMBL137
6912	CHEMBL1200862
6915	CHEMBL486996
6916	CHEMBL558
6917	CHEMBL1200606
6918	CHEMBL126750
6919	CHEMBL1731
6920	CHEMBL45816
6922	CHEMBL449579
6925	CHEMBL444092
6927	CHEMBL454838
6931	CHEMBL655
6932	CHEMBL1200420
6933	CHEMBL1201212
6935	CHEMBL1561
6942	CHEMBL802
6943	CHEMBL1181675
6950	CHEMBL654
6954	CHEMBL1670
6956	CHEMBL299031
6957	CHEMBL2135897
6958	CHEMBL1182833
6959	CHEMBL984
6960	CHEMBL1165
6961	CHEMBL1200534
6962	CHEMBL359987
6963	CHEMBL189129
6964	CHEMBL1865916
6965	CHEMBL460
6966	CHEMBL1200419
6970	CHEMBL1201404
6979	CHEMBL2074755
6980	CHEMBL521035
6993	CHEMBL1200681
6994	CHEMBL3397309
6997	CHEMBL1075
6999	CHEMBL452754
7003	CHEMBL2096625
7005	CHEMBL464006
7008	CHEMBL1200735
7009	CHEMBL19236
7014	CHEMBL253474
7016	CHEMBL455627
7018	CHEMBL378806
7022	CHEMBL462459
7025	CHEMBL719
7034	CHEMBL12587
7035	CHEMBL273481
7038	CHEMBL1968944
7039	CHEMBL1210424
7051	CHEMBL423429
7061	CHEMBL522025
7070	CHEMBL1209651
7071	CHEMBL1453317
7087	CHEMBL561915
7088	CHEMBL1431763
7101	CHEMBL323186
7203	CHEMBL83479
7207	CHEMBL1442231
7209	CHEMBL318779
7210	CHEMBL1886123
7219	CHEMBL1900052
7246	CHEMBL1256283
7307	CHEMBL12543
7308	CHEMBL3098156
7315	CHEMBL400130
7319	CHEMBL100531
7383	CHEMBL143964
7417	CHEMBL1875918
7421	CHEMBL24993
7426	CHEMBL2074738
7437	CHEMBL1966197
7438	CHEMBL9240
7440	CHEMBL574023
7443	CHEMBL1070
7447	CHEMBL1443
7448	CHEMBL1200344
7451	CHEMBL626
7452	CHEMBL1200493
7454	CHEMBL895
7455	CHEMBL1201132
7457	CHEMBL982
7458	CHEMBL415284
7459	CHEMBL80
7465	CHEMBL19019
7466	CHEMBL757
7467	CHEMBL1200946
7468	CHEMBL1200412
7470	CHEMBL1706
7476	CHEMBL154
7477	CHEMBL1200806
7478	CHEMBL1278
7479	CHEMBL1200601
7480	CHEMBL486305
7487	CHEMBL2146604
7489	CHEMBL427409
7491	CHEMBL75410
7492	CHEMBL746
7493	CHEMBL915
7494	CHEMBL623
7495	CHEMBL1200492
7496	CHEMBL584
7497	CHEMBL1205
7501	CHEMBL518765
7502	CHEMBL3609603
7505	CHEMBL483208
7508	CHEMBL184618
7512	CHEMBL517757
7514	CHEMBL278020
7516	CHEMBL211471
7520	CHEMBL508681
7521	CHEMBL2285758
7522	CHEMBL501533
7545	CHEMBL312073
7549	CHEMBL7890
7550	CHEMBL1484
7551	CHEMBL1200326
7553	CHEMBL1448
7554	CHEMBL2251450
7563	CHEMBL458725
7564	CHEMBL1522291
7565	CHEMBL193
7566	CHEMBL290960
7569	CHEMBL405862
7572	CHEMBL1275655
7573	CHEMBL1274
7575	CHEMBL1428
7576	CHEMBL1256616
7578	CHEMBL176008
7581	CHEMBL13209
7582	CHEMBL475534
7586	CHEMBL1185260
7590	CHEMBL561004
7596	CHEMBL2097081
7601	CHEMBL3183075
7602	CHEMBL76447
7603	CHEMBL2380798
7607	CHEMBL459825
7613	CHEMBL428955
7614	CHEMBL415914
7622	CHEMBL187265
7623	CHEMBL1602127
7625	CHEMBL52
7627	CHEMBL1162
7628	CHEMBL1201146
7632	CHEMBL466154
7633	CHEMBL1227
7635	CHEMBL190245
7637	CHEMBL187043
7638	CHEMBL512072
7640	CHEMBL445
7641	CHEMBL1201156
7642	CHEMBL485250
7676	CHEMBL2074693
7712	CHEMBL464525
7713	CHEMBL404140
7714	CHEMBL452895
7715	CHEMBL1077021
7716	CHEMBL517625
7719	CHEMBL589366
7728	CHEMBL1160509
7731	CHEMBL4
7732	CHEMBL403093
7734	CHEMBL222557
7735	CHEMBL715
7747	CHEMBL1911053
7767	CHEMBL306472
7769	CHEMBL65699
7770	CHEMBL1208644
7773	CHEMBL46
7774	CHEMBL3186492
7775	CHEMBL465980
7777	CHEMBL522808
7781	CHEMBL520866
7782	CHEMBL437602
7789	CHEMBL900
7790	CHEMBL1200395
7797	CHEMBL238188
7798	CHEMBL1229
7799	CHEMBL1200340
7809	CHEMBL819
7820	CHEMBL1200436
7822	CHEMBL1071
7823	CHEMBL568
7824	CHEMBL1068
7825	CHEMBL1262
7826	CHEMBL1200836
7847	CHEMBL2110657
7851	CHEMBL7634
7852	CHEMBL656
7853	CHEMBL509999
7854	CHEMBL491989
7855	CHEMBL1085428
7856	CHEMBL1231
7857	CHEMBL1133
7858	CHEMBL1712057
7859	CHEMBL1200890
7862	CHEMBL762
7863	CHEMBL1200791
7865	CHEMBL963
7866	CHEMBL1200794
7868	CHEMBL1495
7869	CHEMBL1200891
7870	CHEMBL43065
7872	CHEMBL395429
7880	CHEMBL223737
7888	CHEMBL517133
7891	CHEMBL1080061
7892	CHEMBL1079881
7906	CHEMBL419335
7907	CHEMBL185073
7908	CHEMBL1200757
7911	CHEMBL339323
7915	CHEMBL1502
7916	CHEMBL2110806
7919	CHEMBL224050
7921	CHEMBL1100
7922	CHEMBL1579
7926	CHEMBL2252704
7930	CHEMBL673
7931	CHEMBL1200622
7933	CHEMBL606552
7934	CHEMBL370143
7936	CHEMBL490
7938	CHEMBL401149
7939	CHEMBL388727
7944	CHEMBL1708
7947	CHEMBL476314
7948	CHEMBL506204
7949	CHEMBL1456364
7952	CHEMBL2448876
7953	CHEMBL1177
7954	CHEMBL1290
7955	CHEMBL2361370
7956	CHEMBL1540
7957	CHEMBL2229452
7959	CHEMBL1430
7963	CHEMBL1223
7967	CHEMBL1200852
7977	CHEMBL361506
7982	CHEMBL560
7983	CHEMBL448
7984	CHEMBL971
7986	CHEMBL628
7988	CHEMBL3314611
8021	CHEMBL1275
8024	CHEMBL1581
8025	CHEMBL1200343
8028	CHEMBL567
8030	CHEMBL3291073
8034	CHEMBL1410943
8038	CHEMBL508408
8041	CHEMBL1172884
8048	CHEMBL516116
8049	CHEMBL918
8050	CHEMBL16073
8056	CHEMBL316632
8058	CHEMBL275528
8060	CHEMBL1089
8061	CHEMBL1200895
8062	CHEMBL319244
8064	CHEMBL170988
8065	CHEMBL278398
8066	CHEMBL711
8067	CHEMBL1201208
8068	CHEMBL1200483
8069	CHEMBL40
8070	CHEMBL149972
8075	CHEMBL173521
8077	CHEMBL753
8078	CHEMBL1200787
8079	CHEMBL797
8080	CHEMBL1574
8081	CHEMBL597
8082	CHEMBL289559
8087	CHEMBL2219677
8092	CHEMBL1595914
8093	CHEMBL1215
8094	CHEMBL1200339
8097	CHEMBL249467
8102	CHEMBL190503
8104	CHEMBL1788114
8107	CHEMBL16
8113	CHEMBL245067
8115	CHEMBL1172874
8116	CHEMBL124518
8121	CHEMBL1528531
8163	CHEMBL525
8176	CHEMBL2165592
8177	CHEMBL1253999
8178	CHEMBL454500
8179	CHEMBL303483
8183	CHEMBL2359253
8185	CHEMBL457944
8188	CHEMBL205231
8191	CHEMBL1988265
8194	CHEMBL258392
8198	CHEMBL142652
8199	CHEMBL1512620
8205	CHEMBL478523
8206	CHEMBL47244
8207	CHEMBL550
8208	CHEMBL2006650
8211	CHEMBL3741773
8212	CHEMBL1423
8213	CHEMBL1491809
8214	CHEMBL500
8227	CHEMBL186366
8228	CHEMBL595
8229	CHEMBL1715
8230	CHEMBL1201206
8231	CHEMBL1200722
8232	CHEMBL702
8233	CHEMBL1200820
8234	CHEMBL486612
8240	CHEMBL271663
8241	CHEMBL465843
8242	CHEMBL1585
8245	CHEMBL1094966
8246	CHEMBL1200444
8247	CHEMBL9967
8248	CHEMBL1870931
8249	CHEMBL527
8255	CHEMBL3182343
8268	CHEMBL188283
8269	CHEMBL2105226
8273	CHEMBL295316
8274	CHEMBL517300
8275	CHEMBL464470
8277	CHEMBL421115
8279	CHEMBL465652
8281	CHEMBL2229978
8286	CHEMBL225858
8305	CHEMBL254550
8327	CHEMBL1587
8329	CHEMBL393136
8346	CHEMBL1141
8349	CHEMBL1673205
8354	CHEMBL1420
8355	CHEMBL748
8356	CHEMBL301265
8357	CHEMBL1198
8358	CHEMBL1201171
8359	CHEMBL252904
8361	CHEMBL690
8362	CHEMBL969
8364	CHEMBL2
8365	CHEMBL1558
8368	CHEMBL451866
8378	CHEMBL131
8379	CHEMBL1201231
8380	CHEMBL1152
8381	CHEMBL1200909
8382	CHEMBL635
8387	CHEMBL269897
8389	CHEMBL2106240
8391	CHEMBL1160714
8393	CHEMBL471184
8397	CHEMBL24072
8404	CHEMBL1194
8405	CHEMBL506
8411	CHEMBL1742460
8412	CHEMBL856
8413	CHEMBL451919
8415	CHEMBL2111033
8416	CHEMBL54804
8417	CHEMBL1256399
8426	CHEMBL897
8427	CHEMBL608
8428	CHEMBL640
8429	CHEMBL605
8430	CHEMBL569
8431	CHEMBL1200841
8434	CHEMBL522782
8435	CHEMBL728
8436	CHEMBL1314751
8448	CHEMBL86715
8449	CHEMBL1761
8452	CHEMBL55400
8455	CHEMBL1377
8459	CHEMBL564
8460	CHEMBL1200469
8461	CHEMBL643
8462	CHEMBL1200750
8463	CHEMBL16476
8464	CHEMBL488279
8466	CHEMBL1201063
8473	CHEMBL1236818
8474	CHEMBL1897156
8481	CHEMBL1180725
8482	CHEMBL1240
8485	CHEMBL1196
8489	CHEMBL560579
8491	CHEMBL1201210
8492	CHEMBL1201068
8493	CHEMBL1078261
8494	CHEMBL2359059
8496	CHEMBL1195
8498	CHEMBL1237104
8499	CHEMBL27
8500	CHEMBL1671
8501	CHEMBL1911048
8502	CHEMBL1518
8523	CHEMBL2251587
8590	CHEMBL2071193
8594	CHEMBL2105769
8597	CHEMBL668
8598	CHEMBL1200332
8600	CHEMBL491174
8601	CHEMBL509646
8602	CHEMBL486176
8604	CHEMBL1200724
8605	CHEMBL1614664
8606	CHEMBL3593384
8607	CHEMBL1329064
8612	CHEMBL453867
8613	CHEMBL65547
8614	CHEMBL194378
8617	CHEMBL369474
8622	CHEMBL463445
8623	CHEMBL2204370
8629	CHEMBL2087151
8630	CHEMBL83527
8632	CHEMBL1884860
8633	CHEMBL486386
8645	CHEMBL294264
8647	CHEMBL66953
8651	CHEMBL507540
8653	CHEMBL2289232
8654	CHEMBL1626223
8655	CHEMBL1599768
8661	CHEMBL517337
8665	CHEMBL1115
8666	CHEMBL812
8673	CHEMBL36
8674	CHEMBL540677
8682	CHEMBL1486690
8687	CHEMBL1201303
8688	CHEMBL1908377
8690	CHEMBL509106
8692	CHEMBL517016
8694	CHEMBL1200472
8695	CHEMBL413552
8707	CHEMBL716
8708	CHEMBL3188993
8710	CHEMBL260060
8711	CHEMBL7568
8712	CHEMBL1893890
8713	CHEMBL1592
8714	CHEMBL1201011
8716	CHEMBL1201165
8717	CHEMBL1532
8729	CHEMBL41434
8731	CHEMBL465319
8734	CHEMBL279956
8736	CHEMBL275742
8746	CHEMBL1002
8747	CHEMBL1160720
8764	CHEMBL1456
8768	CHEMBL1219
8769	CHEMBL1200930
8770	CHEMBL1998462
8772	CHEMBL81
8773	CHEMBL430853
8774	CHEMBL1168
8776	CHEMBL512
8777	CHEMBL1092473
8779	CHEMBL462801
8802	CHEMBL1005
8805	CHEMBL1272
8806	CHEMBL1616414
8810	CHEMBL521374
8811	CHEMBL1879822
8822	CHEMBL496894
8824	CHEMBL109266
8825	CHEMBL418068
8828	CHEMBL176049
8830	CHEMBL224633
8832	CHEMBL1086682
8862	CHEMBL289480
8863	CHEMBL744
8865	CHEMBL535396
8866	CHEMBL1867091
8868	CHEMBL1654
8869	CHEMBL923
8871	CHEMBL85
8872	CHEMBL785
8874	CHEMBL636
8875	CHEMBL1201032
8876	CHEMBL170405
8880	CHEMBL1800366
8881	CHEMBL63677
8883	CHEMBL402862
8884	CHEMBL1201244
8885	CHEMBL1200648
8886	CHEMBL1170881
8887	CHEMBL122
8888	CHEMBL589
8889	CHEMBL1200411
8890	CHEMBL1077896
8892	CHEMBL843
8899	CHEMBL34241
8904	CHEMBL1813341
8908	CHEMBL475086
8909	CHEMBL295619
8911	CHEMBL454004
8913	CHEMBL1169820
8917	CHEMBL2003193
8918	CHEMBL1968498
8919	CHEMBL402437
8920	CHEMBL3577084
8922	CHEMBL85139
8927	CHEMBL1232997
8932	CHEMBL1256813
8939	CHEMBL2133606
8955	CHEMBL2074814
8976	CHEMBL85194
8977	CHEMBL297784
8978	CHEMBL276140
8979	CHEMBL14276
8980	CHEMBL14460
8982	CHEMBL274893
8983	CHEMBL274990
8984	CHEMBL23393
8985	CHEMBL1086218
8986	CHEMBL123349
8987	CHEMBL72427
8988	CHEMBL837
8990	CHEMBL3526803
8994	CHEMBL242273
8996	CHEMBL3542194
9008	CHEMBL586
9009	CHEMBL465208
9012	CHEMBL1082607
9013	CHEMBL270061
9014	CHEMBL154111
9017	CHEMBL457077
9018	CHEMBL2270648
9023	CHEMBL89311
9024	CHEMBL161957
9041	CHEMBL57542
9044	CHEMBL395263
9046	CHEMBL516850
9048	CHEMBL404875
9050	CHEMBL208908
9053	CHEMBL294740
9054	CHEMBL1087671
9055	CHEMBL325864
9061	CHEMBL465561
9062	CHEMBL55415
9073	CHEMBL447
9079	CHEMBL303062
9086	CHEMBL972
9087	CHEMBL1200904
9107	CHEMBL362153
9108	CHEMBL523911
9109	CHEMBL3349185
9111	CHEMBL470059
9112	CHEMBL2368547
9122	CHEMBL12713
9123	CHEMBL809
9124	CHEMBL1709
9126	CHEMBL1517998
9128	CHEMBL1980572
9130	CHEMBL1200694
9136	CHEMBL1980398
9137	CHEMBL1419
9139	CHEMBL192
9142	CHEMBL1382627
9143	CHEMBL130493
9144	CHEMBL431701
9147	CHEMBL2142985
9149	CHEMBL2442734
9150	CHEMBL1064
9159	CHEMBL226507
9163	CHEMBL248095
9165	CHEMBL511647
9168	CHEMBL413
9169	CHEMBL221886
9171	CHEMBL1329793
9172	CHEMBL21396
9177	CHEMBL1365278
9180	CHEMBL447868
9185	CHEMBL443114
9188	CHEMBL1392894
9189	CHEMBL2002365
9190	CHEMBL518252
9191	CHEMBL438956
9192	CHEMBL465907
9195	CHEMBL15910
9198	CHEMBL3590540
9199	CHEMBL3314594
9200	CHEMBL1235782
9205	CHEMBL2270920
9207	CHEMBL1700
9209	CHEMBL1762007
9211	CHEMBL511016
9212	CHEMBL850
9215	CHEMBL1167
9216	CHEMBL3184600
9230	CHEMBL501411
9232	CHEMBL503450
9233	CHEMBL267930
9241	CHEMBL1393
9242	CHEMBL445338
9244	CHEMBL451294
9246	CHEMBL41177
9249	CHEMBL2079587
9254	CHEMBL2106633
9259	CHEMBL154064
9261	CHEMBL3677268
9271	CHEMBL444122
9287	CHEMBL11417
9288	CHEMBL1603
9290	CHEMBL2270918
9292	CHEMBL227611
9300	CHEMBL1162491
9307	CHEMBL275661
9308	CHEMBL310578
9309	CHEMBL1484857
9316	CHEMBL658
9317	CHEMBL1201163
9321	CHEMBL403
9322	CHEMBL1256734
9326	CHEMBL1200348
9327	CHEMBL1200416
9328	CHEMBL439
9329	CHEMBL1539
9330	CHEMBL68253
9331	CHEMBL1191
9332	CHEMBL443
9334	CHEMBL421
9336	CHEMBL1524273
9337	CHEMBL437
9339	CHEMBL1884669
9342	CHEMBL832
9347	CHEMBL2074584
9348	CHEMBL513261
9349	CHEMBL25028
9352	CHEMBL15770
9355	CHEMBL490355
9356	CHEMBL277945
9358	CHEMBL518045
9362	CHEMBL956
9364	CHEMBL413376
9365	CHEMBL2313009
9367	CHEMBL371197
9370	CHEMBL456138
9371	CHEMBL187044
9380	CHEMBL250872
9388	CHEMBL1821838
9391	CHEMBL1619785
9392	CHEMBL2227790
9395	CHEMBL478811
9397	CHEMBL786
9398	CHEMBL836
9399	CHEMBL1200914
9400	CHEMBL73930
9402	CHEMBL511822
9403	CHEMBL482603
9410	CHEMBL412272
9414	CHEMBL505512
9417	CHEMBL1983334
9419	CHEMBL235195
9421	CHEMBL404
9422	CHEMBL1897070
9426	CHEMBL164841
9427	CHEMBL21745
9428	CHEMBL520214
9429	CHEMBL242740
9434	CHEMBL1017
9435	CHEMBL967
9436	CHEMBL300841
9437	CHEMBL500576
9441	CHEMBL490324
9442	CHEMBL241806
9444	CHEMBL408983
9445	CHEMBL611
9447	CHEMBL1901822
9448	CHEMBL822
9449	CHEMBL1760
9450	CHEMBL1315867
9453	CHEMBL17157
9455	CHEMBL2087212
9457	CHEMBL454697
9460	CHEMBL1571
9463	CHEMBL1201101
9464	CHEMBL1200335
9466	CHEMBL1170
9468	CHEMBL698
9469	CHEMBL1255654
9479	CHEMBL498734
9493	CHEMBL485801
9494	CHEMBL522119
9495	CHEMBL120563
9496	CHEMBL554891
9498	CHEMBL374816
9505	CHEMBL403063
9507	CHEMBL239028
9509	CHEMBL507100
9512	CHEMBL506593
9516	CHEMBL96926
9518	CHEMBL349197
9519	CHEMBL403893
9522	CHEMBL3233512
9527	CHEMBL3248394
9528	CHEMBL2268926
9529	CHEMBL2289021
9532	CHEMBL1236376
9533	CHEMBL1236378
9534	CHEMBL3307173
9536	CHEMBL440
9537	CHEMBL1201065
9542	CHEMBL278773
9544	CHEMBL1378
9546	CHEMBL508338
9548	CHEMBL423545
9549	CHEMBL3181818
9555	CHEMBL727
9561	CHEMBL738
9566	CHEMBL479
9568	CHEMBL10247
9570	CHEMBL671
9571	CHEMBL1201
9577	CHEMBL1444078
9582	CHEMBL478416
9583	CHEMBL3343661
9586	CHEMBL1027
9587	CHEMBL1449
9588	CHEMBL833
9589	CHEMBL1717
9590	CHEMBL267744
9591	CHEMBL169703
9592	CHEMBL52416
9595	CHEMBL43871
9597	CHEMBL2017489
9598	CHEMBL1350
9599	CHEMBL499
9600	CHEMBL1200870
9605	CHEMBL916
9606	CHEMBL3189072
9607	CHEMBL110526
9609	CHEMBL1200329
9611	CHEMBL1762
9613	CHEMBL817
9615	CHEMBL1689
9619	CHEMBL1200613
9620	CHEMBL83668
9622	CHEMBL1382
9627	CHEMBL501246
9629	CHEMBL2165711
9630	CHEMBL525778
9631	CHEMBL1164483
9635	CHEMBL1655
9636	CHEMBL1200675
9637	CHEMBL1148
9640	CHEMBL466465
9642	CHEMBL60718
9643	CHEMBL508992
9644	CHEMBL1184078
9647	CHEMBL491178
