eidos	UN/properties/weight	sofia	events1/Economy/Commerce	0.11890198120535476
eidos	UN/properties/weight	sofia	entities/Information_Sources	0.11750151242252903
eidos	UN/properties/weight	sofia	events1/Produce/Agriculture	0.1161018467645295
eidos	UN/properties/weight	sofia	events2/Information_Manag/Cogn_Process	0.1095954357188408
eidos	UN/properties/weight	sofia	events1/Health/Famine	0.1043455381371666
eidos	UN/properties/weight	sofia	entities/Location/Geopolitical	0.09981866171218057
eidos	UN/properties/weight	sofia	events1/Death/Death	0.09321184858252993
eidos	UN/properties/weight	sofia	entities/Sciences_Education	0.0924598185430087
eidos	UN/properties/weight	sofia	events1/Conflict/Attack	0.09158907646649073
eidos	UN/properties/weight	sofia	events2/Information_Manag/Emotion	0.0824080189635977
eidos	UN/properties/weight	sofia	entities/Leadership/Community	0.07001660579130667
eidos	UN/properties/weight	sofia	events2/Assistance/Assistance	0.0658405366694746
eidos	UN/properties/weight	sofia	entities/Leadership/Government	0.06564206289547703
eidos	UN/properties/weight	sofia	entities/Law_Policy	0.06482137281807597
eidos	UN/properties/weight	sofia	events1/Accessibility/Accessibility	0.04935606008764336
eidos	UN/properties/weight	sofia	events2/Information_Manag/Communicate	0.03987298403506927
eidos	UN/properties/weight	sofia	entities/Leadership/Corporation	0.03126464980028444
eidos	UN/properties/weight	sofia	events1/Movement/Human_Migration	0.019493300688130502
eidos	UN/properties/weight	sofia	events1/Conflict/Hostility	0.009178406890807093
eidos	UN/properties/weight	sofia	events2/Crisis/Crisis	-0.006395982067136854
eidos	UN/properties/volume	sofia	entities/Industrial_Artifacts	0.36882018479033785
eidos	UN/properties/volume	sofia	entities/Agriculture/Chemical_Substances	0.2631335249334436
eidos	UN/properties/volume	sofia	events1/Movement/Transportation	0.2552256256829059
eidos	UN/properties/volume	sofia	events1/Economy/Market	0.22752541096186885
eidos	UN/properties/volume	sofia	events1/Natural_Phenomena/Weather	0.21072492156757816
eidos	UN/properties/volume	sofia	entities/Locales/Natural_features	0.20426333906510208
eidos	UN/properties/volume	sofia	entities/Agriculture/Food	0.20324235277975392
eidos	UN/properties/volume	sofia	events1/Produce/Manufacture	0.1950095644755854
eidos	UN/properties/volume	sofia	entities/Economy/Money	0.18457466032518602
eidos	UN/properties/volume	sofia	events2/Forecasting/Trend	0.18050105990754733
eidos	UN/properties/volume	sofia	entities/Information_Sources	0.1704258283104727
eidos	UN/properties/volume	sofia	events1/Economy/Commerce	0.17015813749890377
eidos	UN/properties/volume	sofia	events1/Produce/Agriculture	0.16759760059397094
eidos	UN/properties/volume	sofia	entities/Locales/Artificial	0.14954283102073573
eidos	UN/properties/volume	sofia	events1/Accessibility/Accessibility	0.14829377068697974
eidos	UN/properties/volume	sofia	entities/Agriculture/Animals	0.12193246172913248
eidos	UN/properties/volume	sofia	entities/Location/Geopolitical	0.1090109275150635
eidos	UN/properties/volume	sofia	entities/Leadership/Corporation	0.10838874015093683
eidos	UN/properties/volume	sofia	events2/Forecasting/Likelihood	0.10106941583137424
eidos	UN/properties/volume	sofia	events1/Health/Famine	0.09015704576039099
eidos	UN/properties/volume	sofia	events2/Information_Manag/Communicate	0.08245545531832499
eidos	UN/properties/volume	sofia	entities/Sciences_Education	0.08076947969237647
eidos	UN/properties/volume	sofia	events2/Information_Manag/Cogn_Process	0.07612019001150985
eidos	UN/properties/volume	sofia	events1/Conflict/Attack	0.07439105090557145
eidos	UN/properties/volume	sofia	events1/Death/Death	0.06948496053096957
eidos	UN/properties/volume	sofia	entities/Law_Policy	0.06818738173786167
eidos	UN/properties/volume	sofia	events2/Crisis/Crisis	0.06645313574382593
eidos	UN/properties/volume	sofia	events2/Information_Manag/Emotion	0.055096382877530006
eidos	UN/properties/volume	sofia	entities/Leadership/Government	0.053226048235953116
eidos	UN/properties/volume	sofia	events1/Health/Medicine	0.04712244675268289
eidos	UN/properties/volume	sofia	entities/Leadership/Community	0.04547268235564338
eidos	UN/properties/volume	sofia	events1/Conflict/Hostility	0.0415325006929461
eidos	UN/properties/volume	sofia	events2/Forecasting/Risk	0.04074702097416996
eidos	UN/properties/volume	sofia	events1/Movement/Human_Migration	0.03682205530882472
eidos	UN/properties/volume	sofia	events2/Assistance/Assistance	0.028679978068232248
eidos	UN/properties/depth	sofia	events2/Information_Manag/Emotion	0.4330015484881352
eidos	UN/properties/depth	sofia	entities/Locales/Natural_features	0.41819585457016095
eidos	UN/properties/depth	sofia	events2/Information_Manag/Cogn_Process	0.28874673034641773
eidos	UN/properties/depth	sofia	events1/Accessibility/Accessibility	0.2802387049129672
eidos	UN/properties/depth	sofia	events1/Natural_Phenomena/Weather	0.2777070515449621
eidos	UN/properties/depth	sofia	events2/Forecasting/Risk	0.269330105650464
eidos	UN/properties/depth	sofia	entities/Locales/Artificial	0.21752855457801423
eidos	UN/properties/depth	sofia	events1/Conflict/Hostility	0.19488776281629316
eidos	UN/properties/depth	sofia	events2/Crisis/Crisis	0.19481710665140295
eidos	UN/properties/depth	sofia	events2/Information_Manag/Communicate	0.18575753863213412
eidos	UN/properties/depth	sofia	entities/Agriculture/Animals	0.16652455061634164
eidos	UN/properties/depth	sofia	entities/Information_Sources	0.1482438026993392
eidos	UN/properties/depth	sofia	entities/Leadership/Community	0.13378977523010196
eidos	UN/properties/depth	sofia	entities/Agriculture/Chemical_Substances	0.12128126872247282
eidos	UN/properties/depth	sofia	entities/Sciences_Education	0.11940784746472807
eidos	UN/properties/depth	sofia	events2/Forecasting/Likelihood	0.11759623869798952
eidos	UN/properties/depth	sofia	events1/Produce/Agriculture	0.11736037308639967
eidos	UN/properties/depth	sofia	events1/Health/Famine	0.11386409851915297
eidos	UN/properties/depth	sofia	entities/Agriculture/Food	0.11227208723209298
eidos	UN/properties/depth	sofia	entities/Industrial_Artifacts	0.10740401993965892
eidos	UN/properties/depth	sofia	events1/Produce/Manufacture	0.09435360526994017
eidos	UN/properties/depth	sofia	events2/Forecasting/Trend	0.09430395109261937
eidos	UN/properties/depth	sofia	events1/Death/Death	0.09404428974475074
eidos	UN/properties/depth	sofia	events1/Economy/Market	0.09210687046923258
eidos	UN/properties/depth	sofia	entities/Law_Policy	0.08996525735259234
eidos	UN/properties/depth	sofia	entities/Location/Geopolitical	0.08828973979038787
eidos	UN/properties/depth	sofia	events1/Conflict/Attack	0.07849714648633523
eidos	UN/properties/depth	sofia	entities/Leadership/Government	0.0756508371995502
eidos	UN/properties/depth	sofia	entities/Economy/Money	0.06237215624910448
eidos	UN/properties/depth	sofia	events1/Health/Medicine	0.05226401003910707
eidos	UN/properties/depth	sofia	entities/Leadership/Corporation	0.044760263884334045
eidos	UN/properties/depth	sofia	events1/Economy/Commerce	0.027310834099916897
eidos	UN/properties/depth	sofia	events1/Movement/Transportation	0.0236721984877297
eidos	UN/properties/depth	sofia	events2/Assistance/Assistance	0.021837117670233025
eidos	UN/properties/depth	sofia	events1/Movement/Human_Migration	0.006539968139880044
eidos	UN/properties/spatial_coordinates	sofia	events2/Information_Manag/Cogn_Process	0.30058911662710885
eidos	UN/properties/spatial_coordinates	sofia	entities/Locales/Natural_features	0.29903352806604633
eidos	UN/properties/spatial_coordinates	sofia	events1/Accessibility/Accessibility	0.28090219906383035
eidos	UN/properties/spatial_coordinates	sofia	entities/Sciences_Education	0.27158876166458257
eidos	UN/properties/spatial_coordinates	sofia	events1/Natural_Phenomena/Weather	0.264896454109491
eidos	UN/properties/spatial_coordinates	sofia	events2/Information_Manag/Communicate	0.262350881386426
eidos	UN/properties/spatial_coordinates	sofia	entities/Locales/Artificial	0.25138885359460145
eidos	UN/properties/spatial_coordinates	sofia	events2/Assistance/Assistance	0.2499782671977429
eidos	UN/properties/spatial_coordinates	sofia	entities/Law_Policy	0.21368223274053855
eidos	UN/properties/spatial_coordinates	sofia	entities/Industrial_Artifacts	0.20700247342973663
eidos	UN/properties/spatial_coordinates	sofia	entities/Leadership/Community	0.2005670075754602
eidos	UN/properties/spatial_coordinates	sofia	events1/Movement/Transportation	0.18934500166311494
eidos	UN/properties/spatial_coordinates	sofia	entities/Information_Sources	0.18451002474254796
eidos	UN/properties/spatial_coordinates	sofia	entities/Leadership/Corporation	0.18423280669996367
eidos	UN/properties/spatial_coordinates	sofia	events1/Produce/Manufacture	0.16542146465957192
eidos	UN/properties/spatial_coordinates	sofia	events1/Movement/Human_Migration	0.16073501731081918
eidos	UN/properties/spatial_coordinates	sofia	entities/Agriculture/Animals	0.1428051041676961
eidos	UN/properties/spatial_coordinates	sofia	entities/Location/Geopolitical	0.1397698223705052
eidos	UN/properties/spatial_coordinates	sofia	events2/Information_Manag/Emotion	0.13357123029711065
eidos	UN/properties/spatial_coordinates	sofia	entities/Leadership/Government	0.12901940955380276
eidos	UN/properties/spatial_coordinates	sofia	events1/Health/Medicine	0.11790913817690357
eidos	UN/properties/spatial_coordinates	sofia	events2/Forecasting/Risk	0.11580397376207692
eidos	UN/properties/spatial_coordinates	sofia	events2/Forecasting/Likelihood	0.11315954622010274
eidos	UN/properties/spatial_coordinates	sofia	events1/Produce/Agriculture	0.10749436718189026
eidos	UN/properties/spatial_coordinates	sofia	events2/Crisis/Crisis	0.1016408032961821
eidos	UN/properties/spatial_coordinates	sofia	events2/Forecasting/Trend	0.0899786920782397
eidos	UN/properties/spatial_coordinates	sofia	events1/Economy/Commerce	0.08838583123346144
eidos	UN/properties/spatial_coordinates	sofia	entities/Agriculture/Chemical_Substances	0.08101272369747278
eidos	UN/properties/spatial_coordinates	sofia	entities/Economy/Money	0.07907917931019552
eidos	UN/properties/spatial_coordinates	sofia	events1/Conflict/Hostility	0.06946990794306643
eidos	UN/properties/spatial_coordinates	sofia	entities/Agriculture/Food	0.06157421313165372
eidos	UN/properties/spatial_coordinates	sofia	events1/Health/Famine	0.055587245021818374
eidos	UN/properties/spatial_coordinates	sofia	events1/Economy/Market	0.036684756055713905
eidos	UN/properties/spatial_coordinates	sofia	events1/Death/Death	0.009698382636571197
eidos	UN/properties/spatial_coordinates	sofia	events1/Conflict/Attack	0.00887986933662794
eidos	UN/properties/temperature	sofia	events1/Natural_Phenomena/Weather	0.5056831553571957
eidos	UN/properties/temperature	sofia	entities/Locales/Natural_features	0.2712273718489593
eidos	UN/properties/temperature	sofia	entities/Sciences_Education	0.2493115070775509
eidos	UN/properties/temperature	sofia	events2/Forecasting/Likelihood	0.21355480523982065
eidos	UN/properties/temperature	sofia	entities/Agriculture/Food	0.18016133836097242
eidos	UN/properties/temperature	sofia	entities/Agriculture/Chemical_Substances	0.17993321157819964
eidos	UN/properties/temperature	sofia	events2/Information_Manag/Cogn_Process	0.17759543131941813
eidos	UN/properties/temperature	sofia	entities/Agriculture/Animals	0.1757350644437399
eidos	UN/properties/temperature	sofia	events2/Forecasting/Trend	0.1627077270031783
eidos	UN/properties/temperature	sofia	events2/Forecasting/Risk	0.16032770250569808
eidos	UN/properties/temperature	sofia	entities/Locales/Artificial	0.14388810194883805
eidos	UN/properties/temperature	sofia	events2/Information_Manag/Emotion	0.14355054529844657
eidos	UN/properties/temperature	sofia	entities/Industrial_Artifacts	0.1391964467240172
eidos	UN/properties/temperature	sofia	events1/Health/Famine	0.13575473295735752
eidos	UN/properties/temperature	sofia	events1/Movement/Human_Migration	0.12024530369911364
eidos	UN/properties/temperature	sofia	entities/Information_Sources	0.11408560732445865
eidos	UN/properties/temperature	sofia	events1/Death/Death	0.10930438474434351
eidos	UN/properties/temperature	sofia	events1/Health/Medicine	0.1083545305705617
eidos	UN/properties/temperature	sofia	events2/Crisis/Crisis	0.09407059905027884
eidos	UN/properties/temperature	sofia	events1/Accessibility/Accessibility	0.09304669218159252
eidos	UN/properties/temperature	sofia	events1/Produce/Agriculture	0.08708902539925775
eidos	UN/properties/temperature	sofia	entities/Law_Policy	0.07696490252212335
eidos	UN/properties/temperature	sofia	events1/Economy/Market	0.07457601870528795
eidos	UN/properties/temperature	sofia	entities/Economy/Money	0.07441353333139733
eidos	UN/properties/temperature	sofia	events2/Information_Manag/Communicate	0.07210362413974974
eidos	UN/properties/temperature	sofia	entities/Leadership/Corporation	0.06336999848181867
eidos	UN/properties/temperature	sofia	entities/Leadership/Community	0.06292754169619273
eidos	UN/properties/temperature	sofia	entities/Location/Geopolitical	0.055526653793034966
eidos	UN/properties/temperature	sofia	entities/Leadership/Government	0.05222465180038813
eidos	UN/properties/temperature	sofia	events1/Produce/Manufacture	0.049456732859412156
eidos	UN/properties/temperature	sofia	events1/Economy/Commerce	0.04477278089768914
eidos	UN/properties/temperature	sofia	events1/Movement/Transportation	0.025925925660946897
eidos	UN/properties/temperature	sofia	events1/Conflict/Hostility	0.02532144470194738
eidos	UN/properties/temperature	sofia	events1/Conflict/Attack	0.017337043029389657
eidos	UN/properties/temperature	sofia	events2/Assistance/Assistance	-0.03138498366403196
eidos	UN/events/nature_impact/climate_change_mitigation	sofia	events1/Natural_Phenomena/Weather	0.5640734279733115
eidos	UN/events/nature_impact/climate_change_mitigation	sofia	events2/Crisis/Crisis	0.49272492636625026
eidos	UN/events/nature_impact/climate_change_mitigation	sofia	events2/Information_Manag/Cogn_Process	0.4925673803631251
eidos	UN/events/nature_impact/climate_change_mitigation	sofia	events2/Forecasting/Risk	0.48192219788537694
