CHEBI	PUBCHEM
83690	223448611
83691	223448375
83692	223448376
83693	223448377
83694	223448378
83696	223448612
83697	223448613
83698	223448379
83700	223448614
83701	223448615
83702	223448380
83704	223448381
83706	223448382
83707	223448383
83708	223448384
83709	223448385
83710	223448386
83711	223448387
83712	223448388
83713	223448389
83714	223448616
83715	223448617
83716	223448390
83717	223448618
83718	223448619
83719	223448391
83720	223448392
83721	223448620
83722	223448393
83723	223448621
83724	223448622
83725	223448394
83726	223448623
83727	223448624
83728	223448625
83729	223448395
83730	223448396
83731	223448397
83732	223448398
83733	223448399
83735	223448400
83736	223448626
83737	223448401
83738	223448627
83739	223448628
83740	223448402
83742	223448403
83743	223448404
83744	223448405
83746	223448629
83747	223448406
83748	223448407
83749	223448408
83750	223448409
83751	223448410
83752	223448411
83753	223448412
83755	223448413
83756	223448414
83758	223448415
83759	223448416
83761	223448417
83763	223448418
83764	223448419
83765	223448420
83766	223736293
83767	223448512
83768	223448421
83769	223448422
83770	223448423
83771	223448424
83772	223448425
83773	223448426
83774	223448427
83775	223448428
83776	223448513
83777	223448514
83778	223448429
83779	223448430
83780	223448431
83781	223448432
83782	223736294
83783	223448515
83784	223448433
83785	223448434
83786	223448435
83787	223448436
83788	223448437
83789	223448438
83790	223448439
83791	223448440
83792	223448516
83792	252150513
83793	223448517
83794	223448518
83795	223448519
83796	223448520
83797	223448521
83798	223448441
83800	223448442
83801	223448443
83802	223736295
83803	223736296
83804	223448444
83805	223448445
83806	223448446
83808	223448447
83809	223448448
83810	223448449
83815	223448450
83816	223448451
83819	223448522
83823	223448452
83825	223448453
83826	223448454
83827	223448455
83828	223448523
83829	223448456
83830	223448457
83831	223448458
83833	223448524
83834	223448525
83836	223448526
83837	223448459
83839	223448460
83841	223448461
83843	223448462
83845	223448463
83846	223448464
83847	223448465
83848	223448527
83849	223448528
83850	223448529
83851	223448466
83852	223448530
83853	223448531
83854	223448467
83855	223448468
83856	223448532
83857	223448469
83859	223448533
83860	223448534
83861	223448535
83862	223448536
83863	223448537
83864	223448470
83865	223448538
83866	223448539
83867	223448540
83868	223448541
83869	223448542
83870	223448543
83871	223448544
83872	223448545
83873	223448546
83874	223448547
83875	223448548
83877	223448549
83878	223448550
83879	223448551
83880	223448471
83881	223448552
83882	223448472
83883	223448473
83884	223448553
83885	223448554
83886	223448555
83887	223448556
83888	223448557
83889	223448558
83890	223448559
83891	223448560
83892	223448561
83893	223448474
83895	223448475
83896	223448476
83897	223448477
83898	223448562
83899	223448563
83900	223448564
83901	223448565
83902	223448566
83903	223448478
83904	223448567
83905	223448568
83906	223448479
83907	223448569
83908	223448570
83909	223448480
83910	223448571
83911	223448481
83912	223448482
83913	223448498
83914	223448499
83915	223448500
83916	223448501
83917	223448502
83918	223448503
83919	223448504
83920	223448483
83921	223448484
83922	223448485
83923	223448486
83924	223448487
83926	223448488
83927	223448489
83929	223448490
83930	223448491
83931	223448492
83932	223448493
83933	223448494
83934	223448495
83935	223448505
83936	223448506
83937	223448507
83938	223448508
83939	223448509
83940	223448510
83941	223448511
83942	223448496
83945	223736297
83946	223448497
83948	223736298
83949	223736299
83950	223736300
83951	223736702
83952	223736703
83953	223736704
83954	223736705
83955	223736706
83957	223443716
83957	223736707
83958	223736708
83959	223736301
83960	223736709
83962	223736302
83963	223736710
83964	223736711
83968	223736712
83969	223736713
83972	223736714
83973	223736303
83976	223736715
83977	223736304
83980	223736305
83981	223736306
83985	252149732
83986	223736307
83988	223736308
83989	223736716
83991	223736309
83992	223736717
83993	223736310
83994	223736311
83995	223736312
83996	223736313
83997	223736314
83998	223736315
83999	223736316
84000	223736317
84001	223736318
84002	223736319
84003	223736320
84004	223736321
84005	223736322
84006	223736323
84007	223736324
84008	223736325
84009	223736326
84010	223736327
84013	223736328
84014	223736329
84016	223736330
84017	223736331
84018	223736332
84019	223736333
84020	223736334
84023	223736718
84024	223736719
84025	223736720
84026	223736721
84027	223736722
84028	223736723
84029	223736335
84031	223736724
84032	223736725
84033	223736336
84035	223736337
84037	223736338
84038	223736339
84039	223736340
84040	223736341
84041	223736726
84042	223736727
84043	223736342
84050	223736343
84056	223736344
84057	223736345
84058	223736346
84059	223736728
84060	223736347
84061	223736729
84062	223736730
84063	223736731
84064	223736732
84065	223736733
84066	223736734
84067	223736348
84069	223736735
84070	223736349
84072	223736736
84073	223736350
84074	223736351
84075	223736352
84078	223736353
84079	223736737
84080	223736354
84081	223736355
84082	223736356
84084	223736357
84085	223736358
84086	223736359
84088	223736360
84089	223736361
84091	223736362
84092	223736363
84093	223736364
84094	223736365
84095	223736366
84096	223736738
84097	223736739
84098	223736367
84099	223736740
84100	223736368
84101	223736369
84102	223736370
84103	223736741
84104	223736742
84106	223736743
84107	223736371
84108	223736744
84110	252149733
84115	242083824
84116	223736372
84117	223736373
84118	223736374
84119	223736375
84125	223736376
84127	223736745
84128	223736746
84131	223736747
84132	223736748
84134	223736749
84136	223736750
84137	223736751
84138	223736752
84141	223736641
84142	223736642
84145	223736643
84146	223736644
84147	223736645
84148	223736646
84149	223736647
84150	223736648
84151	223736377
84152	223736378
84153	223736379
84155	223736380
84156	223736381
84157	223736382
84158	223736383
84159	223736384
84160	223736385
84161	223736386
84162	223736387
84163	223736649
84164	223736388
84165	223736389
84166	223736650
84167	223736651
84168	223736652
84169	223736653
84170	223736654
84171	223736655
84172	223736656
84173	223736657
84174	223736390
84175	223736658
84176	223736659
84177	223736391
84180	223736392
84181	223736660
84182	223736661
84183	223736662
84184	223736663
84187	223736664
84190	223736393
84191	223736394
84192	223736665
84193	223736666
84195	223736667
84196	223736668
84197	223736669
84198	223736670
84199	223446972
84199	223736272
84201	223736671
84202	223736672
84203	223736673
84204	223736674
84205	223736675
84206	223736395
84207	223736676
84211	223736396
84212	223736397
84213	223736398
84214	223736677
84215	223736399
84216	223736400
84217	223736401
84218	223736402
84219	223736403
84220	223736404
84221	223736405
84222	223736406
84223	223736407
84225	223736408
84226	223736409
84227	223736410
84228	223736411
84229	223736412
84230	223736413
84231	223736414
84233	223736415
84234	223736678
84235	223736416
84236	223736417
84237	223736418
84238	223736419
84239	223736420
84240	223736421
84241	223736422
84242	223736423
84243	223736424
84244	223736425
84245	223736426
84246	223736679
84247	223736427
84248	223736428
84249	223736429
84250	223736430
84251	223736431
84252	223736432
84253	223736680
84254	223736433
84255	223736681
84256	223736434
84257	223736435
84258	223736436
84259	223736437
84260	223736438
84261	223736439
84262	223736440
84263	223736441
84265	223736442
84266	223736443
84267	223736444
84268	223736445
84269	223736682
84270	223736446
84271	223736447
84272	223736448
84273	223736449
84274	223736683
84275	223736450
84276	249807024
84277	223736451
84278	223736452
84279	223736453
84280	223736454
84281	223736455
84282	223736456
84283	223736457
84284	223736458
84285	223736459
84286	223736460
84287	223736461
84288	223736462
84289	223736463
84290	223736464
84292	223736465
84293	223736466
84294	223736467
84295	223736468
84296	249807025
84298	249807026
84299	223736684
84300	223736685
84301	249807027
84302	223736469
84303	223736470
84304	242083825
84305	223736471
84306	223736686
84307	223736687
84308	223736688
84309	223736689
84310	223736690
84311	223736691
84312	223736472
84313	223736692
84315	223736693
84316	223736694
84317	223736473
84318	242083826
84320	223736695
84321	223736696
84322	223736697
84323	242083827
84324	223736698
84325	223736699
84326	242083828
84327	223736474
84328	223736475
84329	242083829
84330	223736700
84331	223736701
84333	223736476
84335	223736579
84336	223736580
84338	223736477
84340	223736478
84341	242083830
84342	223736581
84343	249807028
84344	249807029
84345	223736582
84346	242083831
84347	223736583
84348	223736584
84349	223736585
84350	223736586
84352	242083832
84353	223736587
84354	223736588
84355	223736589
84356	223736590
84357	223736591
84358	223736592
84359	223736593
84360	223736594
84361	223736595
84362	223736596
84363	223736597
84366	223736479
84367	223736480
84368	223736481
84369	223736482
84370	223736483
84371	223736484
84372	223736485
84373	223736486
84374	223736487
84375	242083833
84376	223736598
84377	223736599
84378	223736600
84379	223736601
84380	223736488
84381	223736489
84382	223736490
84383	223736491
84385	242083834
84386	242083835
84387	223736492
84388	223736602
84389	223736603
84390	223736604
84391	223736605
84392	242083836
84393	223736606
84394	242083837
84398	223736493
84399	223736494
84400	223736495
84401	223736496
84402	223736497
84403	223736607
84404	223736608
84405	223736498
84407	223736499
84408	223736500
84409	223736501
84410	223736609
84411	223736610
84412	223736502
84414	223736503
84415	223736504
84416	223736505
84417	223736506
84418	223736507
84419	223736508
84422	223736611
84423	223736612
84424	223736613
84425	223736509
84427	223736614
84428	223736615
84429	223736616
84430	223736617
84431	223736618
84432	223736619
84433	223736510
84434	223736511
84435	223736512
84436	223736513
84437	223736514
84438	223736515
84439	223736516
84440	223736517
84441	223736518
84442	223736620
84443	223736621
84444	223736519
84445	223736622
84446	223736623
84447	223736520
84448	223736521
84450	223736624
84451	223736625
84452	223736626
84453	223736627
84454	223736628
84455	223736629
84456	223736630
84457	223736522
84458	223736523
84459	223736524
84460	223736525
84461	223736631
84462	223736632
84463	223736526
84464	223736527
84465	223736633
84466	223736634
84467	223736635
84468	223736528
84469	223736529
84470	223736636
84472	223736637
84473	223736638
84474	223736639
84475	223736640
84476	223736530
84479	223736531
84480	223736532
84481	223736557
84482	223736533
84483	223736558
84484	223736534
84485	223736535
84486	223736536
84487	223736537
84488	223736538
84489	223736559
84490	223736560
84491	223736539
84492	223736561
84493	223736562
84494	223736563
84495	223736540
84496	223736564
84497	223736565
84498	223736541
84500	223736542
84501	223736566
84502	223736567
84503	223736568
84504	223736543
84505	223736544
84506	223736545
84507	223736546
84508	223736547
84509	223736569
84510	223736570
84511	223736571
84512	223736548
84513	223736549
84514	223736572
84515	223736573
84516	223736574
84517	223736575
84518	223736576
84519	223736550
84520	223736551
84521	223736577
84522	223736578
84523	223736552
84525	223736553
84526	223736554
84527	223736555
84528	223736815
84529	223736816
84530	223736814
84531	223736813
84532	223736753
84533	223736754
84535	223736755
84536	223736812
84537	223736811
84538	223736756
84539	223736757
84540	223736810
84541	223736809
84542	223736758
84543	223736759
84544	223736808
84546	223736760
84547	223736807
84548	223736761
84549	223736762
84550	223736806
84551	223736763
84552	223736805
84553	223736764
84554	223736804
84555	223736765
84556	223736766
84557	223736767
84558	223736768
84559	223736803
84560	223736769
84561	223736802
84562	223736770
84563	223736771
84564	223736772
84565	223736773
84566	223736774
84567	223736775
84568	223736776
84569	223736777
84570	223736778
84571	223736801
84572	223736800
84573	223736779
84574	223736780
84575	223736781
84576	223736782
84577	223736783
84578	223736784
84579	223736785
84581	223736786
84582	223736787
84583	223736788
84584	223736789
84585	223736790
84587	223736799
84588	223736798
84589	223736797
84590	223736796
84591	223736795
84592	223736794
84593	223736791
84594	223736792
84595	223736793
84597	249807030
84598	249807031
84599	242084207
84600	242084208
84601	242083838
84602	242084209
84603	242084210
84604	249807032
84605	249807033
84606	249807034
84607	249807035
84609	249807036
84610	249807037
84611	249807038
84612	249807039
84613	249807040
84614	249807041
84615	249807042
84616	242083839
84617	242083840
84618	242083841
84619	249807043
84620	249807044
84621	249807045
84622	249807046
84623	249807047
84624	249807048
84625	249807049
84626	249807050
84627	249807051
84628	249807052
84630	242083842
84632	249807053
84633	242083843
84634	242084211
84635	249807054
84636	249807055
84637	249807056
84638	249807057
84639	249807058
84640	249807059
84641	249807060
84642	249807061
84644	242084153
84645	242084154
84647	242084155
84649	242084156
84650	242084157
84651	242084158
84652	242083844
84653	242083845
84654	242084159
84655	242084160
84656	242083846
84657	242083847
84658	242083848
84659	242083849
84660	242083850
84661	242083851
84662	242083852
84663	242083853
84665	242083854
84666	242083855
84667	242083856
84669	242083857
84670	242083858
84671	242083859
84672	242084161
84673	242083860
84674	242083861
84675	242083862
84676	242083863
84678	242083864
84679	242083865
84680	242083866
84681	242083867
84682	242083868
84683	242083869
84685	242083870
84687	242083871
84689	242083872
84690	242083873
84691	242083874
84692	242083875
84693	242083876
84694	242083877
84695	242083878
84696	242083879
84697	242083880
84698	242083881
84699	242083882
84700	242083883
84701	242083884
84702	242083885
84703	242083886
84704	242083887
84705	242083888
84706	242083889
84707	242083890
84708	242083891
84709	242083892
84710	242083893
84711	242083894
84712	242083895
84713	242083896
84715	242083897
84716	242083898
84719	242083899
84720	242083900
84721	242083901
84722	242083902
84723	242084162
84724	242083903
84725	242083904
84726	242083905
84728	242083906
84730	242083907
84731	242083908
84732	242084163
84736	242083909
84737	242083910
84739	242083911
84741	242083912
84742	242083913
84743	242083914
84744	242083915
84745	242083916
84746	242083917
84747	242083918
84748	242083919
84749	242083920
84750	242083921
84751	242083922
84752	242083923
84753	242083924
84755	242084164
84756	242084165
84757	242083925
84758	242083926
84759	242083927
84760	242084166
84761	242083928
84762	242083929
84763	242083930
84764	242083931
84765	242083932
84766	242083933
84767	242083934
84768	242083935
84769	242083936
84770	242083937
84772	242083938
84773	242083939
84775	242083940
84776	242083941
84777	242083942
84778	242083943
84779	242083944
84780	242083945
84781	242083946
84782	242083947
84783	242083948
84784	242083949
84785	242083950
84786	242083951
84787	242084167
84788	242084168
84789	242083952
84790	242084169
84791	242084170
84793	242084171
84794	242083953
84795	242083954
84796	242083955
84797	242083956
84798	242083957
84805	242083958
84806	242083959
84808	242083960
84809	242083961
84810	242083962
84811	242083963
84812	242083964
84813	242084172
84814	242083965
84815	242083966
84816	242083967
84818	242083968
84819	242083969
84820	242083970
84821	242083971
84822	223443158
84822	242083972
84823	242083973
84824	242084173
84825	242083974
84826	242083975
84827	242083976
84828	242083977
84829	242083978
84830	242083979
84831	242083980
84832	252149734
84833	242083981
84834	242084174
84835	242083982
84836	242083983
84837	242083984
84838	242084175
84839	242083985
84840	242084176
84841	242084177
84842	242084178
84843	242084179
84844	242083986
84845	242083987
84846	242083988
84847	242084180
84848	242083989
84849	242083990
84850	242084181
84851	242083991
84852	242083992
84853	242083993
84854	242083994
84855	242083995
84856	242083996
84857	242083997
84858	242083998
84859	242083999
84860	242084000
84861	242084001
84862	242084002
84863	242084003
84864	242084004
84865	242084005
84866	242084182
84867	242084006
84868	242084007
84870	242084008
84871	242084009
84872	242084010
84873	242084011
84874	242084012
84875	242084013
84876	242084014
84877	242084015
84878	242084016
84879	242084183
84880	242084184
84881	242084185
84882	242084017
84883	242084018
84884	242084019
84885	242084020
84886	242084186
84887	242084021
84888	242084022
84889	242084023
84890	242084024
84891	242084025
84892	242084026
84893	242084027
84894	242084187
84895	242084188
84896	242084028
84897	242084189
84898	242084190
84899	242084029
84900	242084191
84901	242084030
84902	242084192
84903	242084031
84904	242084193
84905	242084032
84906	242084033
84907	242084034
84908	242084035
84909	242084036
84910	242084037
84911	242084038
84912	242084194
84913	242084195
84914	242084039
84915	242084040
84916	242084041
84917	242084042
84918	242084043
84919	242084044
84920	242084045
84921	242084196
84922	242084046
84923	242084047
84924	242084048
84925	242084049
84926	242084050
84927	242084051
84928	242084052
84929	242084053
84930	242084054
84931	242084055
84932	242084056
84933	242084057
84934	242084058
84935	242084059
84936	242084060
84937	242084061
84939	242084062
84940	242084063
84941	242084064
84942	242084065
84943	242084066
84945	223445353
84945	242083813
84946	242084067
84947	242084197
84948	242084198
84949	242084199
84950	242084068
84951	242084069
84952	242084200
84955	242084201
84956	242084070
84957	242084071
84958	242084072
84959	242084073
84960	242084074
84961	242084075
84962	242084202
84963	242084203
84964	242084076
84965	242084077
84966	242084204
84967	242084078
84968	242084205
84969	242084079
84970	242084206
84971	242084080
84972	242084081
84973	242084139
84974	242084082
84975	242084140
84976	242084083
84977	242084084
84978	242084085
84979	242084086
84980	242084087
84981	242084088
84982	242084089
84983	242084090
84984	242084091
84985	242084092
84986	242084093
84987	242084094
84988	242084095
84989	242084096
84990	242084141
84991	242084097
84992	242084098
84993	242084099
84994	242084142
84995	242084143
84996	242084144
84997	242084145
84998	242084100
84999	242084101
85000	242084102
85001	242084103
85004	242084105
85005	242084106
85006	242084146
85007	242084147
85008	242084148
85009	242084107
85010	242084108
85014	249807062
85015	242084109
85016	242084110
85017	242084111
85019	242084112
85020	242084113
85021	242084114
85022	242084115
85023	242084116
85024	242084117
85027	242084149
85028	242084118
85029	242084119
85030	242084120
85032	242084121
85033	242084150
85035	242084151
85036	242084122
85037	242084123
85039	242084125
85040	242084126
85041	242084127
85047	242084128
85054	242084129
85055	242084130
85057	242084131
85058	242084132
85059	242084133
85060	249807063
85061	249807064
85062	249807065
85063	249807066
85064	249807067
85067	249807068
85068	249807069
85069	249807070
85070	249807071
85071	249807072
85072	242084152
85073	242084134
85074	242084135
85075	242084136
85076	242084137
85077	242084138
85078	249807073
85079	249807074
85080	249807075
85081	249807076
85083	249807077
85085	249807078
85087	249807079
85088	249807080
85089	249807081
85090	249807292
85091	249807293
85092	249807082
85093	249807083
85095	249807084
85096	249807085
85097	249807294
85098	249807086
85099	249807295
85100	249807296
85101	249807297
85101	92741303
85102	249807087
85103	249807088
85104	249807089
85105	249807090
85106	249807091
85107	249807092
85108	249807298
85109	249807093
85110	249807299
85111	249807300
85114	249807094
85115	249807095
85116	249807096
85117	252162393
85119	249807097
85120	249807098
85122	249807099
85123	249807100
85124	249807101
85125	249807102
85126	249807103
85127	249807104
85129	249807105
85130	249807301
85131	249807106
85132	249807107
85133	249807302
85134	249807303
85135	249807108
85136	249807304
85137	249807305
85138	249807109
85140	249807306
85141	249807307
85142	249807110
85143	249807111
85144	249807308
85145	249807112
85147	249807309
85148	249807113
85149	249807114
85150	249807310
85151	249807115
85152	249807311
85153	249807116
85155	249807117
85156	249807118
85157	249807119
85158	249807120
85159	249807121
85160	249807122
85161	249807123
85162	249807124
85163	249807125
85164	249807126
85165	249807312
85166	249807313
85167	252149735
85168	249807127
85169	249807128
85170	249807129
85171	249807314
85172	249807130
85173	249807315
85174	249807316
85175	249807228
85176	249807131
85178	249807132
85179	249807133
85181	249807134
85182	249807135
85183	249807136
85186	249807137
85188	249807138
85189	249807139
85190	249807140
85192	249807141
85193	249807142
85195	249807229
85196	249807143
85197	249807230
85198	249807231
85199	249807232
85200	249807233
85201	249807234
85202	249807017
85203	249807235
85204	249807236
85205	249807144
85206	249807237
85207	249807238
85208	249807145
85209	249807146
85210	249807147
85211	249807148
85213	249807149
85214	249807150
85216	249807239
85217	249807240
85218	249807151
85219	249807241
85220	249807152
85221	249807242
85222	249807243
85223	249807244
85224	249807245
85225	249807246
85226	249807247
85227	249807248
85228	249807249
85229	249807250
85230	249807251
85231	249807252
85232	249807253
85235	249807153
85236	249807255
85237	249807154
85238	249807254
85238	249807256
85239	249807155
85240	249807156
85241	249807157
85242	249807158
85244	249807159
85245	249807160
85246	249807161
85250	249807257
85251	249807162
85252	249807258
85253	249807259
85255	249807163
85256	249807164
85257	249807165
85259	249807166
85260	223441074
85260	249807018
85261	249807260
85262	249807261
85263	249807262
85264	249807167
85265	249807168
85266	249807169
85268	249807263
85269	249807170
85270	249807264
85271	249807265
85272	249807171
85273	249807172
85275	249807266
85276	249807267
85277	249807268
85278	249807269
85279	249807270
85280	249807271
85281	249807272
85282	249807273
85283	249807274
85284	249807275
85285	249807276
85286	249807277
85288	249807278
85289	249807279
85290	249807173
85291	249807280
85292	249807281
85293	249807282
85294	249807283
85295	249807284
85296	249807285
85297	249807286
85298	249807287
85299	249807288
85300	249807174
85301	249807289
85302	249807290
85303	249807291
85304	249807192
85305	249807193
85306	249807194
85307	249807195
85308	249807196
85310	249807197
85311	249807198
85312	249807199
85313	249807200
85316	249807201
85317	249807202
85318	249807175
85319	249807203
85320	249807204
85321	249807205
85322	249807206
85323	249807207
85324	249807208
85325	249807209
85326	249807210
85327	249807211
85328	249807212
85329	249807213
85330	249807176
85332	249807177
85333	249807178
85334	249807214
85335	249807215
85336	249807216
85337	249807179
85338	249807217
85339	249807218
85340	249807180
85341	249807181
85342	249807219
85343	249807182
85344	249807183
85345	249807184
85346	249807185
85347	249807186
85348	249807187
85349	249807220
85350	249807221
85351	249807222
85352	249807223
85353	249807224
85354	249807225
85355	249807226
85356	249807227
85357	249807188
85358	249807189
85359	249807190
85360	249807191
85361	252149736
85362	252149737
85363	252149738
85364	252149739
85365	252149740
85366	252149741
85367	252149742
85368	252149743
85369	252149744
85370	252149745
85371	252149746
85372	252149747
85373	252149748
85374	252149749
85375	252149750
85376	252149751
85377	252149752
85378	252149753
85379	252149754
85380	252149755
85381	252149756
85382	252149757
85383	252149758
85385	252149759
85386	252149760
85387	252149761
85388	252149762
85389	252149763
85390	252149764
85392	252149765
85393	252149766
85394	252149767
85395	252149768
85396	252149769
85397	252149770
85398	252149771
85399	252149772
85400	252149773
85401	252149774
85402	252149775
85403	252149776
85404	252149777
85405	252149778
85406	252149779
85407	252149780
85408	252149781
85409	252149782
85410	252149783
85411	252149784
85412	252149785
85413	252149786
85414	252149787
85415	252149788
85416	252149789
85417	252149790
85418	252149791
85419	252149792
85420	252149793
85421	252149794
85422	252149795
85426	252149796
85427	252149797
85428	252149798
85429	252149799
85430	252149800
85431	252149801
85432	252149802
85433	252149803
85434	252149804
85435	252149805
85436	252149806
85437	252149807
85438	252149808
85439	252149809
85440	252149810
85441	252149811
85442	252149812
85443	252149813
85445	252149814
85446	252149815
85447	252149816
85448	252149817
85449	252149818
85450	252149819
85451	252149820
85452	252149821
85453	252149822
85454	252149823
85455	252149824
85456	252149825
85457	252149826
85458	252149827
85459	252149828
85460	252149829
85461	252149830
85463	252149831
85466	252149832
85467	252149833
85468	252149834
85470	252149835
85471	252149836
85472	252149837
85473	252149838
85474	252149839
85475	252149840
85476	252149841
85477	252149842
85478	252149843
85479	252149844
85480	252149845
85481	252149846
85482	252149847
85483	252149848
85484	252149849
85485	252149850
85486	252149851
85487	252149852
85488	252149853
85489	252149854
85490	252149855
85491	252149856
85492	252149857
85493	252149858
85494	252149859
85495	252149860
85496	252149861
85497	252149862
85498	252149863
85499	252149864
85501	252149865
85502	252149866
85503	252149867
85504	252149868
85505	252149869
85506	252149870
85507	252149871
85508	252149872
85509	252149873
85510	252149874
85511	252149875
85512	252149876
85514	252149877
85515	252149878
85518	252149879
85519	252149880
85520	252149881
85521	252149882
85522	252149883
85523	252149884
85524	252149885
85525	252149886
85526	252149887
85527	252149888
85528	252149889
85529	252149890
85530	252149891
85531	252149892
85532	252149893
85533	223438581
85533	252149688
85534	252149894
85535	252150550
85536	252150500
85537	252149895
85538	252149896
85539	252149897
85542	252149898
85545	252149899
85546	252149900
85547	252149901
85548	252149902
85549	252149903
85550	252149904
85551	252149905
85552	252149906
85553	252149907
85554	252149908
85555	252149909
85556	252149910
85557	252149911
85558	252149912
85559	252149913
85560	252149914
85561	252149915
85562	252149916
85563	252149917
85564	252149918
85565	252149919
85566	252149920
85567	252149921
85568	252149922
85569	252149923
85570	252149924
85571	252149925
85572	252149926
85573	252149927
85574	252149928
85575	252149929
85576	252149930
85578	252149931
85579	252149932
85580	252149933
85581	252149934
85582	252149935
85583	252149936
85584	252149937
85585	252149938
85586	252149939
85587	252149940
85588	252149941
85589	252149942
85590	252149943
85592	223448597
85592	252149689
85593	252149944
85593	85312168
85594	252149945
85595	252149946
85597	252149947
85598	252149948
85599	252149949
85600	252149950
85601	252149951
85602	252149952
85603	252149953
85604	252149954
85605	252149955
85606	252149956
85607	252149957
85608	252149958
85609	252149959
85610	252149960
85611	252149961
85612	252149962
85613	252149963
85614	252149964
85615	252149965
85616	252149966
85617	252149967
85619	252149968
85621	315492287
85622	315492283
85623	315492284
85624	315492285
85625	315492286
85626	252149969
85627	252149970
85628	252149971
85630	252149972
85632	252149973
85633	252149974
85634	252149975
85635	252149976
85636	252149977
85637	252149978
85638	252149979
85639	252149980
85640	252149981
85641	252149982
85642	252149983
85643	252149984
85644	252149985
85645	252149986
85646	252149987
85647	252149988
85648	252150495
85649	252150498
85650	252149989
85651	252149990
85652	252149991
85653	252149992
85655	252149993
85656	252149994
85658	252149995
85659	252149996
85660	252149997
85661	252149998
85662	252149999
85663	252150000
85664	252150001
85665	252150002
85666	252150003
85667	252150004
85668	252150005
85669	252150006
85670	252150007
85671	252150008
85672	252150009
85673	252150010
85674	252150011
85675	252150012
85676	252150013
85677	252150014
85678	252150015
85679	252150016
85680	252150017
85681	252150018
85682	252150019
85683	252150020
85684	252150021
85685	252150022
85686	252150023
85687	252150024
85688	252150025
85689	252150026
85690	252150027
85691	252150028
85692	252150029
85693	252150030
85694	252150031
85695	252150032
85696	252150033
85697	252150034
85698	252150035
85699	252150036
85700	252150037
85701	252150038
85703	252150039
85704	252150040
85705	252150041
85706	252150042
85707	252150043
85708	252150044
85709	252150045
85710	252150496
85711	252150497
85713	252150046
85714	252150047
85715	252150048
85716	252150049
85717	252150050
85718	252150051
85719	252150052
85720	252150053
85721	252150054
85722	252150055
85723	252150056
85724	252150057
85725	252150058
85726	252150059
85727	252150060
85728	252150061
85729	252150062
85731	252150063
85732	252150064
85733	252150065
85734	252150066
85736	252150067
85737	252150068
85738	252150069
85739	252150070
85740	252150071
85741	252150072
85742	252150073
85743	252150074
85744	252150075
85745	252150076
85746	252150077
85747	252150078
85748	252150079
85749	252150080
85750	252150081
85751	252150082
85752	252150083
85753	252150084
85754	252150085
85755	252150086
85757	252150087
85758	252150088
85759	252150089
85760	252150090
85761	252150091
85762	252150092
85763	252150093
85764	252150094
85765	252150095
85766	252150096
85767	252150097
85768	252150098
85769	252150099
85770	252150100
85771	252150101
85772	252150102
85773	252150103
85774	252150104
85775	252150105
85776	252150106
85778	252150107
85779	252150108
85780	252150109
85783	252150110
85784	252150111
85785	252150112
85786	252150113
85787	252150114
85788	252150115
85789	252150116
85790	252150117
85791	252150118
85792	252150119
85793	252150120
85794	252150121
85795	252150122
85796	252150123
85797	252150124
85798	252150125
85799	252150126
85800	252150127
85801	252150128
85802	252150129
85803	252150130
85804	252150131
85805	252150132
85806	252150133
85807	252150134
85808	252150135
85809	252150136
85810	252150137
85811	252150138
85813	255509835
85814	252150139
85815	252150140
85816	252150141
85817	252150142
85818	252150143
85819	252150144
85820	252150145
85821	252150146
85822	252150147
85823	252150148
85824	252150149
85825	252150150
85826	252150151
85827	252150152
85828	252150153
85829	252150154
85830	252150155
85831	252150156
85832	252150157
85833	252150158
85834	252150159
85835	252150160
85836	252150161
85837	252150162
85838	252150163
85839	252150164
85840	252150165
85841	252150166
85842	252150167
85843	252150168
85844	252150169
85845	252150170
85846	252150171
85847	252150172
85848	252150173
85849	252150174
85850	252150175
85851	252150176
85853	252150177
85855	252150178
85856	252150179
85857	252150180
85858	252150181
85859	252150182
85860	252150183
85861	252150184
85862	252150185
85863	252150186
85864	252150187
85865	252150188
85867	252150189
85868	252150190
85869	252150191
85870	252150192
85871	252150193
85872	252150194
85873	252150195
85874	252150196
85875	252150197
85876	252150198
85877	252150199
85878	252150200
85879	252150201
85880	252150202
85881	252150203
85882	252150204
85883	252150205
85885	252150206
85886	252150207
85887	252150208
85888	252150209
85889	252150210
85890	252150211
85891	252150212
85892	252150213
85893	252150214
85894	252150215
85895	252150216
85896	252150217
85897	252150218
85898	252150219
85899	252150220
85900	252150221
85901	252150222
85902	252150223
85903	252150224
85904	252150225
85905	252150226
85906	252150227
85907	252150228
85908	252150229
85909	252150230
85910	252150231
85911	252150232
85912	252150233
85913	252150234
85914	252150235
85915	252150236
85916	252150237
85917	252150238
85918	252150239
85919	252150240
85920	252150241
85922	252150242
85923	252150243
85924	252150244
85925	252150245
85926	252150246
85927	252150247
85928	252150248
85929	252150249
85930	252150250
85931	252150251
85932	252150252
85933	252150253
85934	252150254
85935	252150255
85936	252150256
85937	252150257
85939	252150258
85940	252150259
85941	252150260
85942	252150261
85943	252150262
85945	252162394
85946	252150263
85947	252150264
85948	252150265
85949	252150266
85951	252150501
85952	252150502
85953	252150503
85954	252150267
85955	252150268
85956	252150269
85957	252150270
85958	252150504
85959	252150505
85960	252150271
85961	252150506
85962	252150272
85963	252150273
85964	252150274
85965	252150275
